"trf","logFC","logCPM","LR","PValue","FDR","log2FC","isSg","mir"
"mmu-miR-467e-5p",-0.024853578476314,2.82961164144814,0.0103041462994717,0.91914614285871,0.951587888098807,-0.0358524166989633,"N.S.","mmu-miR-467e-5p"
"mmu-miR-1839-5p",-0.0150228982818546,8.08947482407,0.00943979637850489,0.922600433315616,0.951587888098807,-0.0216712136540216,"N.S.","mmu-miR-1839-5p"
"mmu-miR-3064-5p",0.0274592786872074,2.21428860114203,0.00938249343425746,0.922834976422926,0.951587888098807,0.0396112576981601,"N.S.","mmu-miR-3064-5p"
"mmu-miR-32-3p",-0.0184574388580172,4.05456515051674,0.0089836457810768,0.924487907916338,0.951587888098807,-0.0266256945559741,"N.S.","mmu-miR-32-3p"
"mmu-miR-199b-5p",0.0193065762360619,3.75339124690956,0.00896979028994149,0.924545987562473,0.951587888098807,0.0278506138222818,"N.S.","mmu-miR-199b-5p"
"mmu-miR-501-3p",0.0147820780002924,7.03805801959165,0.00880795097895337,0.925227768926439,0.951587888098807,0.0213238194511161,"N.S.","mmu-miR-501-3p"
"mmu-miR-6952-3p",-0.028380095048449,1.90015339167817,0.00842962978300221,0.926846603008238,0.951587888098807,-0.0409395771559767,"N.S.","mmu-miR-6952-3p"
"mmu-miR-191-3p",0.0166287708611191,3.66012814587739,0.00645035968265883,0.935987419387695,0.959003503470999,0.0239877578463236,"N.S.","mmu-miR-191-3p"
"mmu-miR-411-3p",0.0114322244436961,9.15787682259302,0.00559454448495345,0.940376477301157,0.961530140389731,0.0164915034244298,"N.S.","mmu-miR-411-3p"
"mmu-miR-133b-3p",0.0168230096480336,2.58603746443309,0.00428252930796091,0.947822851380184,0.967166174877738,0.0242679561257864,"N.S.","mmu-miR-133b-3p"
"mmu-miR-33-5p",-0.0124248324964624,2.74243504813649,0.00245096602652861,0.960515073916122,0.978121256533729,-0.0179233856606413,"N.S.","mmu-miR-33-5p"
"mmu-miR-362-3p",-0.0138423269997177,1.86491708517408,0.00192883222409979,0.964969390605336,0.979399798301782,-0.0199681859153664,"N.S.","mmu-miR-362-3p"
"mmu-miR-194-5p",-0.00669102461500144,7.63561926677058,0.00185043867790213,0.965688201125557,0.979399798301782,-0.00965210715505915,"N.S.","mmu-miR-194-5p"
"mmu-miR-376c-3p",0.00930503642844243,2.94724679013033,0.00150923836072714,0.96901084403274,0.980679924013053,0.0134229380187439,"N.S.","mmu-miR-376c-3p"
"mmu-miR-106b-3p",-0.005596012548036,6.59592960645339,0.00122633150391405,0.972064577343122,0.980679924013053,-0.00807250247347762,"N.S.","mmu-miR-106b-3p"
"mmu-miR-142a-5p",0.00536533720293993,7.26833631357223,0.00115964120064405,0.972834484620949,0.980679924013053,0.00773974280257365,"N.S.","mmu-miR-142a-5p"
"mmu-miR-539-5p",0.00480823780739091,3.13016785474509,0.000454543047438527,0.982990377659433,0.987144250642814,0.00693610160092549,"N.S.","mmu-miR-539-5p"
"mmu-miR-103-3p",-0.00320738336385748,9.79376657824411,0.000443635521932606,0.983195673640243,0.987144250642814,-0.00462679629752036,"N.S.","mmu-miR-103-3p"
"mmu-miR-1306-3p",-0.00135579080497613,2.16281102846075,2.19702760064777e-05,0.996260132398068,0.998256645689447,-0.00195578986514769,"N.S.","mmu-miR-1306-3p"
"mmu-miR-486b-5p",7.32491121694328e-05,10.0056911467092,1.93124122915833e-07,0.999649362541569,0.999649362541569,0.000105665173923799,"N.S.","mmu-miR-486b-5p"
