"trf","logFC","logCPM","LR","PValue","FDR","log2FC","isSg","mir"
"mmu-miR-7a-5p",0.731536699541154,12.9156982899174,21.112343619679,4.33129133773975e-06,0.000134270031469932,1.05527494189736,"Sgnificant","mmu-miR-7a-5p"
"mmu-miR-871-3p",1.22809984820924,2.26494931232786,17.1749514664294,3.40901920365507e-05,0.000994631485301713,1.77158985567785,"Sgnificant","mmu-miR-871-3p"
"mmu-miR-132-3p",0.759207882907283,4.6143640377566,15.791873462542,7.07055477290564e-05,0.001948330648534,1.09519188172723,"Sgnificant","mmu-miR-132-3p"
"mmu-miR-3061-5p",-0.95202174825796,2.18556885336459,10.1403099759827,0.00145061767869027,0.0378687562437038,-1.37333464706295,"Sgnificant","mmu-miR-3061-5p"
"mmu-miR-27a-5p",0.526366944601946,5.91215517328239,9.54921851526794,0.00200034563861412,0.0496085718376302,0.759308244179569,"Sgnificant","mmu-miR-27a-5p"
"mmu-miR-362-3p",0.926294841501176,2.10352290292672,9.35634805182312,0.00222214467382686,0.0524849408675298,1.3362224146213,"N.S.","mmu-miR-362-3p"
"mmu-miR-199b-5p",-0.600484354635637,4.0547263273256,8.83215847643006,0.00295968113932936,0.0667273565957893,-0.866225977241964,"N.S.","mmu-miR-199b-5p"
"mmu-miR-199a-5p",-0.460875129214482,7.43011442693035,7.74831044683977,0.00537628156378957,0.115940680679984,-0.664833323480296,"N.S.","mmu-miR-199a-5p"
"mmu-miR-223-5p",0.543033682711711,4.08086690080299,7.30388609408453,0.00688056376714879,0.142198317854408,0.783350771507908,"N.S.","mmu-miR-223-5p"
"mmu-miR-467c-5p",-0.782343031646891,2.20619330555636,7.02124068154463,0.00805483999304192,0.159808025461952,-1.12856538541787,"N.S.","mmu-miR-467c-5p"
"mmu-miR-7689-3p",-0.90916831088009,1.56423026522745,6.44830701618001,0.0111058120337142,0.211864721873932,-1.31151661569501,"N.S.","mmu-miR-7689-3p"
"mmu-miR-132-5p",0.379030637994765,6.85310775357907,5.28707450584534,0.0214842820841962,0.383314585822691,0.546768924564043,"N.S.","mmu-miR-132-5p"
"mmu-miR-450b-5p",-0.863428687143536,1.42988330924284,5.27460261211561,0.0216387266190229,0.383314585822691,-1.24553512930988,"N.S.","mmu-miR-450b-5p"
"mmu-miR-100-3p",-0.688340475951352,2.07074278891999,5.08069553465796,0.0241936626674379,0.41379505803618,-0.992962425836985,"N.S.","mmu-miR-100-3p"
"mmu-miR-146b-5p",0.346934027901968,11.6412360261723,4.85844097242006,0.0275111854170661,0.454851598895492,0.500468105518295,"N.S.","mmu-miR-146b-5p"
"mmu-miR-3963",0.455838557184037,3.83464104914891,4.74774047517659,0.0293367915029872,0.469388664047795,0.65756783938343,"N.S.","mmu-miR-3963"
"mmu-miR-200b-5p",0.604774226583105,2.5913909518799,4.56428833976214,0.0326452348850401,0.506001140718121,0.872414312527057,"N.S.","mmu-miR-200b-5p"
"mmu-miR-190b-5p",-0.775048365528192,1.41031584061623,4.27240610380122,0.0387360434976099,0.582214471964077,-1.11804249795454,"N.S.","mmu-miR-190b-5p"
"mmu-miR-3074-5p",-0.648160271416844,1.86081593593428,4.02653121632892,0.0447899438271028,0.653406239360088,-0.935000654360349,"N.S.","mmu-miR-3074-5p"
"mmu-miR-92b-5p",-0.320730389245925,5.47710481641019,3.38198985410413,0.065912432642761,0.929771838084922,-0.462668165641595,"N.S.","mmu-miR-92b-5p"
"mmu-miR-466c-5p",0.670811893484608,1.44761366826274,3.34319534313387,0.0674834398610024,0.929771838084922,0.967676648847617,"N.S.","mmu-miR-466c-5p"
"mmu-miR-137-5p",0.395927361112952,3.4030972381514,3.18169696058314,0.074467355311573,0.987142559747791,0.571143215721254,"N.S.","mmu-miR-137-5p"
"mmu-miR-6945-3p",-0.573180072119385,1.85799078352558,3.15428408438944,0.0757279018794346,0.987142559747791,-0.826838308565929,"N.S.","mmu-miR-6945-3p"
"mmu-miR-150-3p",-0.61174316678445,1.61352936132849,3.06762441874393,0.0798661018924252,0.987142559747791,-0.882467325548378,"N.S.","mmu-miR-150-3p"
"mmu-miR-184-3p",0.397774568268715,3.26015852141605,3.04115377530926,0.0811782005255852,0.987142559747791,0.573807896010283,"N.S.","mmu-miR-184-3p"
"mmu-miR-211-5p",-0.638510299783235,1.49033527743459,2.97800564299611,0.0844032154168198,0.987142559747791,-0.921080131628741,"N.S.","mmu-miR-211-5p"
"mmu-miR-6948-3p",-0.567274416649172,1.78312156529431,2.96085810805937,0.0853026587743643,0.987142559747791,-0.81831913210205,"N.S.","mmu-miR-6948-3p"
"mmu-miR-503-3p",-0.315184740770696,5.00020333401587,2.95563106426939,0.0855788912684577,0.987142559747791,-0.454668315632496,"N.S.","mmu-miR-503-3p"
"mmu-miR-486a-3p",-0.27588474438593,6.17923814006442,2.69786644689527,0.100482631709479,0.997123058426191,-0.397976284422697,"N.S.","mmu-miR-486a-3p"
"mmu-miR-214-3p",-0.336217871772357,4.00170614831943,2.65935613402408,0.102942397390312,0.997123058426191,-0.485009563186609,"N.S.","mmu-miR-214-3p"
"mmu-miR-451a",0.281796229629158,10.0806031405106,2.64709262873646,0.103739471729628,0.997123058426191,0.406503870599149,"N.S.","mmu-miR-451a"
"mmu-miR-690",0.28233338469591,6.12067492799093,2.64569689446928,0.103830615752038,0.997123058426191,0.407278741199916,"N.S.","mmu-miR-690"
"mmu-miR-223-3p",0.392710303402435,2.89284159859218,2.55086359662147,0.110233986114527,0.997123058426191,0.566502463738918,"N.S.","mmu-miR-223-3p"
"mmu-miR-185-3p",-0.32119534826557,3.8885231523993,2.44974886156936,0.117543672859309,0.997123058426191,-0.463338890162659,"N.S.","mmu-miR-185-3p"
"mmu-miR-496a-3p",-0.308099350872048,4.18368454729946,2.4464241208613,0.117792936742673,0.997123058426191,-0.444447318629467,"N.S.","mmu-miR-496a-3p"
"mmu-miR-483-5p",-0.613041212265151,1.27164344976945,2.40598850780725,0.1208717510089,0.997123058426191,-0.884339815158381,"N.S.","mmu-miR-483-5p"
"mmu-miR-362-5p",0.375785895106838,2.96247198804806,2.39783695602299,0.121503149776693,0.997123058426191,0.542088235454833,"N.S.","mmu-miR-362-5p"
"mmu-miR-541-3p",0.496424121320068,1.85734525203057,2.38996727379205,0.122116185086044,0.997123058426191,0.716114360511333,"N.S.","mmu-miR-541-3p"
"mmu-miR-532-3p",-0.382092433746568,2.86892271494447,2.37283451909829,0.123462694882647,0.997123058426191,-0.551185704113328,"N.S.","mmu-miR-532-3p"
"mmu-miR-497a-5p",-0.275313901999859,5.07828022248978,2.34655284349413,0.125560387191843,0.997123058426191,-0.397152818332517,"N.S.","mmu-miR-497a-5p"
"mmu-miR-26b-3p",-0.48711141118666,1.88809914803086,2.33101971017157,0.12681877790228,0.997123058426191,-0.702680352824359,"N.S.","mmu-miR-26b-3p"
"mmu-miR-7043-3p",0.279330579738355,4.55878012774245,2.20121192276754,0.137902280372846,0.997123058426191,0.402947058552825,"N.S.","mmu-miR-7043-3p"
"mmu-miR-376a-3p",0.401056090291508,2.48630967505389,2.17826626094201,0.139972062888836,0.997123058426191,0.578541640693374,"N.S.","mmu-miR-376a-3p"
"mmu-miR-101c",0.48949523619759,1.72649912475121,2.15641120263609,0.141975946752856,0.997123058426191,0.706119128762027,"N.S.","mmu-miR-101c"
"mmu-let-7k",-0.487143695171076,1.76300274119522,2.15021317113101,0.142550096256182,0.997123058426191,-0.702726923939384,"N.S.","mmu-let-7k"
"mmu-miR-325-3p",-0.365364338993241,2.84430661827161,2.14655781082639,0.142889931428784,0.997123058426191,-0.527054667037617,"N.S.","mmu-miR-325-3p"
"mmu-miR-187-5p",-0.417569169114466,2.26162500677954,2.11102392318127,0.146241438101493,0.997123058426191,-0.60236250751574,"N.S.","mmu-miR-187-5p"
"mmu-miR-138-2-3p",0.24471855959098,6.05181147478869,2.10513899024708,0.146805003380694,0.997123058426191,0.353017646162603,"N.S.","mmu-miR-138-2-3p"
"mmu-miR-6944-3p",-0.318663061974575,3.35008058066291,2.01281503251396,0.155975669138209,0.997123058426191,-0.459685952080026,"N.S.","mmu-miR-6944-3p"
"mmu-miR-511-5p",0.506944710189086,1.50984220129896,2.01166689387692,0.156093731603617,0.997123058426191,0.731290788179887,"N.S.","mmu-miR-511-5p"
"mmu-miR-135a-5p",0.298220763530299,3.76290570689769,1.97520527295827,0.159896433868018,0.997123058426191,0.430197007346887,"N.S.","mmu-miR-135a-5p"
"mmu-miR-212-5p",0.235034444945331,6.1993054016955,1.96551555717311,0.160924665887662,0.997123058426191,0.33904787058412,"N.S.","mmu-miR-212-5p"
"mmu-miR-98-3p",0.47979912089113,1.61221567097968,1.92258499001984,0.16557197250425,0.997123058426191,0.692132041684819,"N.S.","mmu-miR-98-3p"
"mmu-miR-664-3p",0.269633854990694,4.22811060781098,1.89600726511568,0.168525914807913,0.997123058426191,0.388959092328982,"N.S.","mmu-miR-664-3p"
"mmu-miR-322-3p",-0.224540141124072,6.49834892344953,1.80769090279883,0.178785476224264,0.997123058426191,-0.323909360291774,"N.S.","mmu-miR-322-3p"
"mmu-miR-345-3p",0.264213179912047,4.16570927545352,1.79422194767324,0.180412605809367,0.997123058426191,0.381139522125257,"N.S.","mmu-miR-345-3p"
"mmu-miR-29b-1-5p",0.385580093818593,2.14854475745714,1.71022953451225,0.190955592280078,0.997123058426191,0.556216812302668,"N.S.","mmu-miR-29b-1-5p"
"mmu-miR-455-3p",-0.211774931689315,7.27089574111284,1.70088580144884,0.192172174340255,0.997123058426191,-0.305494965425433,"N.S.","mmu-miR-455-3p"
"mmu-miR-672-5p",0.216870666506417,6.27156809977383,1.68365880187148,0.194438992380307,0.997123058426191,0.31284579453136,"N.S.","mmu-miR-672-5p"
"mmu-miR-667-5p",-0.237285503968313,4.84660755552742,1.67995111187316,0.194930948721705,0.997123058426191,-0.342295125549148,"N.S.","mmu-miR-667-5p"
"mmu-miR-7226-3p",-0.356987634901827,2.3982841754891,1.66480178394232,0.19695624177543,0.997123058426191,-0.51497089061341,"N.S.","mmu-miR-7226-3p"
"mmu-miR-203-3p",0.216044422280662,6.12676831503071,1.62870502654226,0.201882255163799,0.997123058426191,0.311653899677864,"N.S.","mmu-miR-203-3p"
"mmu-miR-6911-3p",0.461965472766465,1.45465465650204,1.61182905758276,0.204234883469692,0.997123058426191,0.666406193616803,"N.S.","mmu-miR-6911-3p"
"mmu-miR-3057-5p",0.329975551327019,2.61003531862558,1.58580030713562,0.207927180410955,0.997123058426191,0.476004732192634,"N.S.","mmu-miR-3057-5p"
"mmu-miR-1291",0.369578753539112,2.12007500108477,1.54789761982299,0.21344607766884,0.997123058426191,0.533134151590908,"N.S.","mmu-miR-1291"
"mmu-miR-3109-3p",-0.433191612002472,1.59464709905892,1.54473578119516,0.213914267847149,0.997123058426191,-0.624898591517098,"N.S.","mmu-miR-3109-3p"
"mmu-miR-1193-5p",-0.445545160414331,1.49029913233466,1.52126311452759,0.217428446399361,0.997123058426191,-0.642719146645402,"N.S.","mmu-miR-1193-5p"
"mmu-miR-3068-3p",0.252561436937657,3.88996971068448,1.51245298656569,0.218765163620206,0.997123058426191,0.364331353241843,"N.S.","mmu-miR-3068-3p"
"mmu-miR-1981-5p",-0.200757279159985,7.58495287577979,1.50498049922615,0.219906618216083,0.997123058426191,-0.289601500832301,"N.S.","mmu-miR-1981-5p"
"mmu-miR-708-3p",0.205467475576833,6.2551682701739,1.5028155116909,0.220238657179514,0.997123058426191,0.296396173270788,"N.S.","mmu-miR-708-3p"
"mmu-miR-582-3p",0.230822932121174,4.54603794442334,1.49734673230511,0.221080062233296,0.997123058426191,0.332972571896302,"N.S.","mmu-miR-582-3p"
"mmu-miR-324-5p",0.371755714232986,2.01677893222874,1.47733790236026,0.224191497099149,0.997123058426191,0.536274516347976,"N.S.","mmu-miR-324-5p"
"mmu-miR-378a-5p",-0.220297089974426,4.93198084577096,1.46295375171516,0.226460732130155,0.997123058426191,-0.31778856613583,"N.S.","mmu-miR-378a-5p"
"mmu-miR-592-5p",0.24730763353116,3.9130900401075,1.46234448102527,0.226557457424848,0.997123058426191,0.356752503010531,"N.S.","mmu-miR-592-5p"
"mmu-miR-8114",0.298188799468273,2.84817302062419,1.44190547456943,0.229831241998425,0.997123058426191,0.430150897734453,"N.S.","mmu-miR-8114"
"mmu-miR-1955-5p",-0.415907266316828,1.54375945529791,1.37681300533171,0.240644755237291,0.997123058426191,-0.599965137186518,"N.S.","mmu-miR-1955-5p"
"mmu-miR-154-3p",-0.437184557788632,1.36480096741158,1.34012245620266,0.247012373973,0.997123058426191,-0.630658597317398,"N.S.","mmu-miR-154-3p"
"mmu-miR-665-3p",0.356304935487829,1.99148680953085,1.32448359541661,0.249788967990481,0.997123058426191,0.513986065675862,"N.S.","mmu-miR-665-3p"
"mmu-miR-151-5p",-0.199561250844296,5.48237657430034,1.31424648143582,0.251627243709123,0.997123058426191,-0.287876175620131,"N.S.","mmu-miR-151-5p"
"mmu-miR-106a-5p",-0.384226996271585,1.70272912716321,1.30418152385302,0.253450830534603,0.997123058426191,-0.554264907584565,"N.S.","mmu-miR-106a-5p"
"mmu-miR-125a-3p",0.20016391284519,5.28099871209733,1.28762104847604,0.256486824385808,0.997123058426191,0.288745542951087,"N.S.","mmu-miR-125a-3p"
"mmu-miR-331-3p",-0.246537654574309,3.50524092777257,1.27960582079049,0.257972339105305,0.997123058426191,-0.355641773365028,"N.S.","mmu-miR-331-3p"
"mmu-miR-222-3p",0.175175284355238,7.72233813191914,1.18698684872386,0.275938188227343,0.997123058426191,0.252698310468604,"N.S.","mmu-miR-222-3p"
"mmu-miR-199b-3p",-0.172486785460274,10.4460479559528,1.1685273513545,0.279704036866322,0.997123058426191,-0.248820028603928,"N.S.","mmu-miR-199b-3p"
"mmu-miR-199a-3p",-0.172486785460274,10.4460479559528,1.1685273513545,0.279704036866322,0.997123058426191,-0.248820028603928,"N.S.","mmu-miR-199a-3p"
"mmu-miR-146b-3p",-0.280016452136933,2.65105352906747,1.16117935117461,0.28122108761697,0.997123058426191,-0.403936460664861,"N.S.","mmu-miR-146b-3p"
"mmu-miR-214-5p",-0.218859091113868,4.10434525803774,1.15917039278902,0.281637660117307,0.997123058426191,-0.315714187413647,"N.S.","mmu-miR-214-5p"
"mmu-miR-17-3p",-0.340111881615443,1.84825673321646,1.12249488738565,0.289381873750222,0.997123058426191,-0.490626849391783,"N.S.","mmu-miR-17-3p"
"mmu-miR-195a-3p",-0.173835749957217,6.74375479108881,1.11913495184798,0.290104797439345,0.997123058426191,-0.250765971209441,"N.S.","mmu-miR-195a-3p"
"mmu-miR-125b-2-3p",-0.171607435683532,7.03106415277278,1.10821345739191,0.292470633179418,0.997123058426191,-0.247551526579163,"N.S.","mmu-miR-125b-2-3p"
"mmu-miR-873a-3p",-0.227167095393898,3.51764172882925,1.08914888652502,0.296659865037396,0.997123058426191,-0.327698861237108,"N.S.","mmu-miR-873a-3p"
"mmu-miR-673-3p",-0.214523302442527,3.74823275163314,1.04588704570719,0.306456242423584,0.997123058426191,-0.309459615167171,"N.S.","mmu-miR-673-3p"
"mmu-miR-15a-5p",-0.243922884379238,3.00907228440451,1.03344229064094,0.309351541657272,0.997123058426191,-0.351869848501369,"N.S.","mmu-miR-15a-5p"
"mmu-miR-484",-0.162767245166277,7.72016923071163,1.02542175833146,0.311236395926445,0.997123058426191,-0.234799149917391,"N.S.","mmu-miR-484"
"mmu-miR-369-3p",-0.188043402533408,4.69586594782268,1.02282038554833,0.311850938705006,0.997123058426191,-0.271261155875149,"N.S.","mmu-miR-369-3p"
"mmu-miR-29b-3p",0.163317251670071,7.36365085824654,1.01888512068116,0.312783607684083,0.997123058426191,0.235592559300268,"N.S.","mmu-miR-29b-3p"
"mmu-miR-433-5p",-0.230239604350796,3.24318608671313,1.01081538075693,0.314707578250717,0.997123058426191,-0.332131095071724,"N.S.","mmu-miR-433-5p"
"mmu-miR-124-5p",0.210261687384749,3.75618651700951,1.01002431291487,0.314897014460933,0.997123058426191,0.303312041729904,"N.S.","mmu-miR-124-5p"
"mmu-miR-376c-3p",0.24531076171235,2.89976841914102,0.998122074094096,0.317765338023693,0.997123058426191,0.353871924641882,"N.S.","mmu-miR-376c-3p"
"mmu-miR-106b-5p",-0.184119674863933,4.70221266424517,0.983864775842179,0.32124651426384,0.997123058426191,-0.265601000354553,"N.S.","mmu-miR-106b-5p"
"mmu-miR-1843b-3p",0.158895780541123,7.39941423182601,0.966202649802414,0.325629056480065,0.997123058426191,0.229214386213902,"N.S.","mmu-miR-1843b-3p"
"mmu-miR-122-5p",0.169683928025736,5.25567499509092,0.921687151521142,0.337032370984881,0.997123058426191,0.244776779347625,"N.S.","mmu-miR-122-5p"
"mmu-miR-1298-5p",0.193264056693085,3.97960731749488,0.913050968470529,0.339306200900477,0.997123058426191,0.278792186811087,"N.S.","mmu-miR-1298-5p"
"mmu-miR-181c-3p",-0.222482124795333,3.12772159504682,0.904587591173971,0.34155458040163,0.997123058426191,-0.320940578188161,"N.S.","mmu-miR-181c-3p"
"mmu-miR-8103",0.232802617619236,2.88074687827171,0.895163153794199,0.344081966805897,0.997123058426191,0.33582835821605,"N.S.","mmu-miR-8103"
"mmu-miR-384-3p",-0.160011396904356,5.90685554374244,0.887508634270464,0.346153338482663,0.997123058426191,-0.230823713529441,"N.S.","mmu-miR-384-3p"
"mmu-let-7i-3p",-0.193227704521131,3.85730765122484,0.880591944861331,0.34803960176247,0.997123058426191,-0.278739747150617,"N.S.","mmu-let-7i-3p"
"mmu-miR-19a-3p",0.306944849469115,1.78721636120164,0.876984210760524,0.349029012283588,0.997123058426191,0.442781897876599,"N.S.","mmu-miR-19a-3p"
"mmu-miR-323-5p",-0.214344981380625,3.18991144538841,0.858408615799341,0.354184412608566,0.997123058426191,-0.309202378929596,"N.S.","mmu-miR-323-5p"
"mmu-miR-344d-3p",0.185524160455233,3.96249620633124,0.837826640421845,0.360019093397295,0.997123058426191,0.267627034662448,"N.S.","mmu-miR-344d-3p"
"mmu-miR-144-3p",0.167213680474477,5.90589849966417,0.82797311548444,0.362859279313943,0.997123058426191,0.241213334967101,"N.S.","mmu-miR-144-3p"
"mmu-miR-376b-5p",0.14426744306589,6.88538833887663,0.777189410258081,0.37800209867155,0.997123058426191,0.20811234445863,"N.S.","mmu-miR-376b-5p"
"mmu-miR-5113",-0.328062991437223,1.37986195073105,0.772790247845915,0.379355248565913,0.997123058426191,-0.47324577761408,"N.S.","mmu-miR-5113"
"mmu-miR-1947-5p",0.21744940130545,2.84771331386648,0.770939460453779,0.379926579547511,0.997123058426191,0.313680645785995,"N.S.","mmu-miR-1947-5p"
"mmu-miR-153-3p",0.180263144728319,3.80779281378226,0.753805842324594,0.385273947196065,0.997123058426191,0.26003778033109,"N.S.","mmu-miR-153-3p"
"mmu-miR-25-5p",0.204369642620012,3.08942911177282,0.753717796410948,0.385301701152586,0.997123058426191,0.294812499327364,"N.S.","mmu-miR-25-5p"
"mmu-miR-1188-5p",-0.217892213729818,2.78607864202394,0.750778123159238,0.386229984155724,0.997123058426191,-0.314319422836675,"N.S.","mmu-miR-1188-5p"
"mmu-miR-466i-5p",0.211036975880821,2.89406740640662,0.7402320206602,0.389586563765712,0.997123058426191,0.304430430627083,"N.S.","mmu-miR-466i-5p"
"mmu-miR-342-5p",-0.146448612188898,5.82840993904298,0.73789015860725,0.390337574869207,0.997123058426191,-0.211258780066023,"N.S.","mmu-miR-342-5p"
"mmu-miR-153-5p",-0.233788239944307,2.44166801294184,0.732519136732092,0.39206785497392,0.997123058426191,-0.337250163222516,"N.S.","mmu-miR-153-5p"
"mmu-miR-5099",0.166956665174585,4.222971491452,0.722614519585123,0.395287636197051,0.997123058426191,0.240842578714093,"N.S.","mmu-miR-5099"
"mmu-miR-133b-3p",-0.207463453801205,2.9552909597053,0.722371923508042,0.395366975712548,0.997123058426191,-0.299275462588841,"N.S.","mmu-miR-133b-3p"
"mmu-miR-467b-5p",-0.157393377989837,4.7226802974567,0.720227360707684,0.396069340850596,0.997123058426191,-0.227047102240304,"N.S.","mmu-miR-467b-5p"
"mmu-miR-467a-5p",-0.157393377989837,4.7226802974567,0.720227360707684,0.396069340850596,0.997123058426191,-0.227047102240304,"N.S.","mmu-miR-467a-5p"
"mmu-miR-322-5p",-0.188186247372553,3.31220289130002,0.695584306218978,0.404271421151715,0.997123058426191,-0.271467216048785,"N.S.","mmu-miR-322-5p"
"mmu-miR-490-5p",0.292101524349184,1.55472563527044,0.689495583089144,0.406336004597431,0.997123058426191,0.421369726671348,"N.S.","mmu-miR-490-5p"
"mmu-miR-574-3p",0.136256815220033,6.62452043933194,0.683151115639127,0.408503756135774,0.997123058426191,0.196556649659038,"N.S.","mmu-miR-574-3p"
"mmu-miR-181c-5p",-0.147989320147081,4.93663082522515,0.665493595254341,0.414627170728468,0.997123058426191,-0.213481321330286,"N.S.","mmu-miR-181c-5p"
"mmu-miR-15b-5p",-0.152686094980777,4.57619489160672,0.65427955072375,0.418586771136603,0.997123058426191,-0.220256632524983,"N.S.","mmu-miR-15b-5p"
"mmu-miR-3474",0.237021340724723,2.16231407125335,0.651873866211914,0.419443519188327,0.997123058426191,0.341914058062436,"N.S.","mmu-miR-3474"
"mmu-miR-139-3p",-0.135761417875621,5.98332303599859,0.641556195879144,0.4231478373114,0.997123058426191,-0.19584201647089,"N.S.","mmu-miR-139-3p"
"mmu-miR-668-3p",0.149528778021006,4.57660950827193,0.635211235618023,0.425450216775704,0.997123058426191,0.215702059291182,"N.S.","mmu-miR-668-3p"
"mmu-miR-351-5p",-0.138811595650218,5.78379160391699,0.632474423539641,0.426449129223413,0.997123058426191,-0.200242036559949,"N.S.","mmu-miR-351-5p"
"mmu-miR-137-3p",-0.133726654609086,6.03316185998297,0.625942344720072,0.428847606656259,0.997123058426191,-0.1929067779665,"N.S.","mmu-miR-137-3p"
"mmu-miR-128-2-5p",-0.229149994765796,2.212887381932,0.62421468779421,0.429485380009741,0.997123058426191,-0.330559283715954,"N.S.","mmu-miR-128-2-5p"
"mmu-miR-187-3p",-0.143359574981898,4.86599017855811,0.616877024587815,0.43221017608839,0.997123058426191,-0.206802703479324,"N.S.","mmu-miR-187-3p"
"mmu-miR-29c-5p",0.145984307087786,4.65428295693795,0.610457504853937,0.434615603475555,0.997123058426191,0.210588998852167,"N.S.","mmu-miR-29c-5p"
"mmu-miR-99b-3p",-0.125957892741479,6.93058901401451,0.593679097638783,0.440999950568766,0.997123058426191,-0.181699985834819,"N.S.","mmu-miR-99b-3p"
"mmu-miR-370-3p",-0.121530852100286,9.47827112153473,0.589361185380866,0.44266625072976,0.997123058426191,-0.175313778473874,"N.S.","mmu-miR-370-3p"
"mmu-miR-143-3p",0.124745268078737,13.4496120851274,0.583758073878926,0.444843034575498,0.997123058426191,0.179950719637621,"N.S.","mmu-miR-143-3p"
"mmu-miR-296-3p",-0.182146371953799,3.01833356748404,0.580483686423828,0.446122793734664,0.997123058426191,-0.262754421208019,"N.S.","mmu-miR-296-3p"
"mmu-miR-219a-1-3p",-0.196138545053886,2.68015592234619,0.578188379249103,0.447023295788211,0.997123058426191,-0.282938766934589,"N.S.","mmu-miR-219a-1-3p"
"mmu-miR-204-3p",-0.122159923144625,7.54173923840863,0.572796873137197,0.449149649108858,0.997123058426191,-0.176221242050452,"N.S.","mmu-miR-204-3p"
"mmu-miR-134-3p",-0.18069133750734,2.9908356123907,0.562058635238962,0.453431974358713,0.997123058426191,-0.260655467878804,"N.S.","mmu-miR-134-3p"
"mmu-miR-673-5p",0.130282269810316,5.20707255404198,0.539546490435132,0.46262073629178,0.997123058426191,0.187938096325956,"N.S.","mmu-miR-673-5p"
"mmu-miR-3473a",0.208919028916128,2.26447177092474,0.535658887999002,0.464237413392807,0.997123058426191,0.301375195856893,"N.S.","mmu-miR-3473a"
"mmu-miR-144-5p",-0.133862341514074,5.43925236495655,0.53240624776636,0.465596976138523,0.997123058426191,-0.193102512494744,"N.S.","mmu-miR-144-5p"
"mmu-miR-221-3p",0.119034061695319,6.93391351667865,0.530080048575339,0.466573207349446,0.997123058426191,0.171712044820341,"N.S.","mmu-miR-221-3p"
"mmu-miR-493-3p",0.138385508985511,4.45211822471507,0.527985708877914,0.467454942463136,0.997123058426191,0.199627387177869,"N.S.","mmu-miR-493-3p"
"mmu-miR-872-3p",-0.136937931702811,4.39639361209237,0.509389591982006,0.475403216485948,0.997123058426191,-0.197539191146348,"N.S.","mmu-miR-872-3p"
"mmu-miR-33-5p",-0.172816493019636,2.9371203792805,0.506585539352253,0.476620697441256,0.997123058426191,-0.249295646745529,"N.S.","mmu-miR-33-5p"
"mmu-miR-3070-2-3p",0.176088845134283,2.83325145780882,0.504507385927056,0.477526282903186,0.997123058426191,0.25401616341929,"N.S.","mmu-miR-3070-2-3p"
"mmu-miR-9-3p",-0.112409346036378,9.35090277657634,0.502753227319086,0.478292869636217,0.997123058426191,-0.162155591348546,"N.S.","mmu-miR-9-3p"
