"trf","logFC","logCPM","LR","PValue","FDR","log2FC","isSg","miR"
"miR-1306-3p",0.452802435949738,2.06782639343692,2.45890431073863,0.116860274115481,0.696833486392314,0.653188096492708,"N.S.","miR-1306-3p"
"miR-7a-1-3p",0.417262851000353,2.28080348605069,2.42455882626359,0.119446865776871,0.703571172807666,0.601920629712104,"N.S.","miR-7a-1-3p"
"miR-344-3p",0.191769662707913,5.41699277404509,2.40204185645142,0.121176993597067,0.705162504908234,0.276636455558146,"N.S.","miR-344-3p"
"miR-150-5p",-0.155319094567798,7.32712016832439,2.33400446469268,0.126575888667948,0.714167225937763,-0.224054854115167,"N.S.","miR-150-5p"
"miR-19b-3p",0.224435418950898,4.44006167695069,2.31684203911031,0.127979612593389,0.714167225937763,0.323758293796708,"N.S.","miR-19b-3p"
"miR-153-5p",0.357715984025476,2.68674594470737,2.31062849211556,0.128492086803168,0.714167225937763,0.516021567332188,"N.S.","miR-153-5p"
"miR-6900-3p",0.51754754746368,1.62217674513961,2.30885452581803,0.12863881709438,0.714167225937763,0.746585862912177,"N.S.","miR-6900-3p"
"miR-7685-5p",-0.366927339777562,2.58097935250027,2.23852006726739,0.134609760808955,0.737538646063986,-0.529309366716929,"N.S.","miR-7685-5p"
"miR-322-3p",0.162527285233854,6.42801667609792,2.22375047659364,0.135902566251956,0.737538646063986,0.234452996807227,"N.S.","miR-322-3p"
"miR-384-5p",0.169288154442269,6.01484182851121,2.20168329799881,0.13786012194812,0.73984932112158,0.244205857963148,"N.S.","miR-384-5p"
"miR-136-5p",0.155526464884693,6.76538852753548,2.16256049302061,0.141408880330141,0.75055482636767,0.224353995223536,"N.S.","miR-136-5p"
"miR-412-5p",0.198723774370428,4.81502787505511,2.10439471797442,0.146876452289295,0.767471620560239,0.286668077738156,"N.S.","miR-412-5p"
"miR-1983",0.226255229260915,4.18903928303978,2.09507935572561,0.147774038741413,0.767471620560239,0.326383452890396,"N.S.","miR-1983"
"miR-871-3p",-0.373952382150099,2.36558404829823,2.03060536983529,0.154159192133713,0.782237043732685,-0.539443309670379,"N.S.","miR-871-3p"
"let-7j",0.348052892954929,2.56741034020498,2.02609856273796,0.154617077319754,0.782237043732685,0.502082119216438,"N.S.","let-7j"
"miR-224-5p",-0.177093191676894,5.3304934684306,2.00281379463736,0.157007508090758,0.782237043732685,-0.255464978960689,"N.S.","miR-224-5p"
"miR-5099",0.212149063660947,4.35106665779626,1.98845183965785,0.158502847293882,0.782237043732685,0.306034667801094,"N.S.","miR-5099"
"miR-3109-3p",-0.49702111260993,1.55507806994523,1.9864289776593,0.158714762496487,0.782237043732685,-0.716975547583857,"N.S.","miR-3109-3p"
"let-7e-3p",-0.241986467285888,3.79781083655684,1.9677974447044,0.160681844980209,0.783932637630718,-0.349076478822232,"N.S.","let-7e-3p"
"miR-450b-3p",0.343346554614458,2.52840663396708,1.92373635709936,0.165445351115721,0.797570883046356,0.495293012228498,"N.S.","miR-450b-3p"
"miR-574-5p",-0.139658065231101,7.35893294370089,1.89457216160306,0.168687127260599,0.797570883046356,-0.201463107407583,"N.S.","miR-574-5p"
"miR-700-5p",0.24892666888969,3.58699593979868,1.88651103843171,0.169595967323743,0.797570883046356,0.359088035110251,"N.S.","miR-700-5p"
"miR-29b-1-5p",-0.350287664052615,2.45150542860697,1.88221683616676,0.170082403631004,0.797570883046356,-0.505305878108841,"N.S.","miR-29b-1-5p"
"miR-31-5p",-0.171731607960177,5.15432190235563,1.77899288851533,0.18227304256666,0.829569315865804,-0.247730650732611,"N.S.","miR-31-5p"
"miR-490-5p",-0.464873722258692,1.53832987881739,1.720212229538,0.18966572865463,0.829569315865804,-0.670601475707035,"N.S.","miR-490-5p"
"miR-874-3p",-0.165070241769044,5.26973242627974,1.70427179604065,0.191730265598053,0.829569315865804,-0.238121327202139,"N.S.","miR-874-3p"
"miR-375-3p",0.137173783727278,8.51074473218119,1.69078942464108,0.193496938322269,0.829569315865804,0.197879418412556,"N.S.","miR-375-3p"
"miR-30c-2-3p",0.129099714481553,7.71880273222049,1.68454274502982,0.194321920513942,0.829569315865804,0.186232206509856,"N.S.","miR-30c-2-3p"
"miR-92a-3p",-0.127962840925398,7.86911537039282,1.67519084394078,0.195564703776279,0.829569315865804,-0.184592214727259,"N.S.","miR-92a-3p"
