"","miRs","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","FMS_1017","FMS_1056","FMS_1067","FMS_1086","FMS_1098","FMS_1121","FMS_1136","FMS_1164","FMS_1177","FMS_1179","FMS_1180","FMS_1025","FMS_1181","FMS_1182","FMS_1183","FMS_1184","FMS_1185","FMS_1053","FMS_1078","FMS_1087","FMS_1104","FMS_1135","FMS_1027","FMS_1187","FMS_1190","FMS_1191","FMS_1165","FMS_1166","FMS_1169","FMS_1172","FMS_1173","FMS_1174","FMS_1175","FMS_1028","FMS_1176","FMS_1186","FMS_1188","FMS_1192","FMS_1193","FMS_1194","FMS_1195","FMS_1197","FMS_1200","FMS_1031","FMS_1042","FMS_1047","FMS_1049","FMS_1033"
"70","hsa-miR-1226-3p",201.521517783152,-0.464438485420204,0.171198373111744,-2.71286740042241,0.00667037921429623,0.0514226086189181,384.806883779329,246.925106243395,232.048115315512,237.585854597705,114.562940735103,261.993090979459,265.519143033397,145.051727747758,85.5961256035632,127.812199800416,103.410033387536,418.548013697366,91.5980650299853,188.47752792678,199.28615515918,138.837508228952,109.155354267573,186.371157660932,298.63868214388,221.268453215851,115.867000676082,236.003279340442,158.134592568179,167.377689616637,201.531618990051,231.115827295912,177.275259731544,101.072656518236,146.908497793923,157.858286282284,230.74327696872,247.392516042942,116.688357865581,319.421135598518,138.589556632323,258.67378554793,124.831949374557,282.578893930663,176.374483808176,207.725655594558,287.820081578978,90.4314478559466,91.1243399553553,342.993685307373,282.987711046907,134.647237427436,391.345379160654,198.026512527736
"71","hsa-miR-1278",10.6242620275333,0.648444581057265,0.239999207375889,2.70186134424046,0.00689525105317435,0.0514226086189181,6.18660584854227,3.28139676070957,4.83433573573984,6.82717972981911,24.8798305636839,6.42489868886958,6.15102261853429,11.6820183421013,5.18764397597353,12.7018335205382,16.679037643151,8.82185508964004,6.7351518404401,11.1465204687881,11.7688674306602,12.6215916571774,11.9078568291898,18.7185005510979,1.45677405923844,14.1004406461082,5.73599013247931,9.66095295545668,11.9798933763772,6.6507691238399,7.35516857627922,12.4621279424266,8.40167107732435,26.6984375708547,14.9203943071953,12.5284354192289,3.06296385356707,17.236363822664,17.6800542220578,3.75789571292374,22.61503225381,6.42667790181192,12.7605992693991,9.89026128757321,16.4745396963681,14.4365320490426,8.53374904951148,25.1198466266518,8.01093098508618,4.50122946597602,7.57157755309449,1.46355692855909,6.59941617471591,5.31614798732178
"72","hsa-miR-6741-3p",130.628891571783,-0.378766641851085,0.139825032493089,-2.7088614613396,0.0067514524767618,0.0514226086189181,194.259423644227,165.710536415833,143.096337777899,133.812722704455,85.6329051959354,97.0873579651403,121.995281934263,108.058669664437,52.524895256732,102.408532759339,115.085359737742,170.555865066374,109.10945981513,115.518484858349,101.212259903678,100.972733257419,45.6467845118941,131.029503857685,170.442564930897,144.258354302491,149.135743444462,165.616336379257,148.550677867077,131.906920956158,194.176450413771,107.627468593684,101.660220035625,77.5526043724826,97.556424316277,152.011683086644,142.938313166463,141.946525598409,81.3282494214658,244.263221340043,102.057581453091,173.520303348922,82.1116822552638,111.618663102612,147.301766696939,150.781556956667,211.792135501512,78.3739214751538,102.139370059849,141.338605231647,147.645762285343,89.2769726421046,173.564645395029,213.974956489702
"73","hsa-miR-874-3p",148.381600763976,-0.538652037302341,0.199427015389337,-2.70099833891984,0.0069131683778656,0.0514226086189181,193.022102474519,115.669235815012,136.328267747864,243.04759838156,72.9036895587017,55.6824553035363,104.567384515083,214.170336271858,121.909633435378,90.5005638338349,232.672575121957,120.565352891747,123.926793864098,70.9324029831969,68.2594310978294,121.167279908903,101.216783048113,132.657199557781,163.158694634705,114.972823729805,256.972357935073,324.331992076046,455.235948302333,105.303844460798,250.075731593493,122.355437980189,147.869410960908,42.5903646963634,172.158395852254,167.045805589719,136.812385459329,112.543316724453,128.475060680287,161.589515655721,162.944206751811,81.9401432481019,43.2750757831796,94.6639294667722,146.332676126564,89.0252809690962,73.7005599730537,253.208053996651,168.22955068681,198.054096502945,183.610755662541,89.2769726421046,116.809666292472,240.555696426311
"74","hsa-miR-451a",532606.389778221,0.689863112319323,0.256700448420624,2.68742464831588,0.00720053464430959,0.0528363555656771,183477.406971388,84365.5310670332,66511.7579194559,309637.178594324,1345045.29952393,304939.25544876,327308.215577447,774324.089277146,869004.289902224,785687.789704793,1319958.19028192,255000.622396651,864212.926223862,552224.97034487,551255.31963445,541250.452875574,233199.498857242,589901.3371501,111864.22323486,670603.941337538,485049.091978768,436290.01560456,693048.811716797,312517.424206196,384851.840585234,189348.439036508,498199.771041856,1216267.02952992,664164.136745214,548574.249411496,280370.438312165,548410.401649454,1186218.48595306,255924.911211174,1117024.86798506,193844.672213402,467438.505115334,303824.58807084,827375.610815866,483043.154242733,390580.384451723,1175939.39930891,333956.686807153,375965.191145647,605935.369077463,281297.105225986,332287.203813121,237586.627775391
"75","hsa-miR-142-5p",1282.36193999818,0.878993295669443,0.327904143790337,2.68064101145203,0.00734812979758053,0.053200459734483,219.005847038396,700.578208411493,182.737890810966,940.785366769074,3276.61582516609,282.695542310261,134.297327171332,2344.19168064834,2782.5225376128,2029.11790490598,3811.16010146001,425.409456544864,2021.89258250012,518.819861819955,362.481116864335,523.796053772863,403.874810790019,976.617420057283,320.490293032456,1783.16341709245,1079.51334293261,1261.44442875534,1773.02421970382,570.857683129591,1106.21735387239,890.475687522483,931.74532247527,870.241929392858,2024.5827352225,1880.10054191228,507.431011740945,703.6492054664,2472.85025052515,529.863295522248,4004.02045416816,424.160741519586,849.966873074758,655.583033919139,2779.35175583434,737.065164059454,974.398982380583,6484.93960513644,1257.71616465853,657.179502032499,815.837481345931,482.9737864245,314.792151533949,473.137170871638
"76","hsa-miR-1908-5p",370.531725154431,-0.44668038527242,0.167196107226868,-2.67159560519145,0.00754915642323056,0.053936736023871,425.638482379708,417.557737800293,194.340296576742,353.64791000463,185.730828161454,408.338005559266,638.681181891144,613.30596296032,250.303821840723,288.966712592245,198.480547953497,457.756258540211,187.237221164235,223.943729418379,370.327028484776,349.618088903815,546.769092740296,328.794531419285,836.188310002864,635.604478355337,234.028397405156,449.924380496982,333.041035863286,305.935379696635,425.128743708939,324.015326503092,305.820827214606,178.625260890718,395.964310460183,481.927149126338,301.191445600762,308.226741299403,200.373947849988,702.72649831674,262.682297717332,400.060699387792,208.053248957594,504.403325666234,285.881718260506,229.380453668122,236.617587281909,342.634707987531,228.311533074956,331.290488695835,771.354463221501,260.513133283518,529.933118829688,336.246360198103
"77","hsa-miR-6087",7.0561115906617,1.13388676159127,0.427204783714448,2.65419958955606,0.00794967899081857,0.0560607232729154,2.47464233941691,13.1255870428383,9.66867147147969,13.6543594596382,8.10040995096686,19.2746960666087,23.5789200377148,3.89400611403378,2.59382198798676,3.17545838013456,0.833951882157551,1.96041224214223,9.42921257661613,1.0133200426171,17.2610055649684,13.8837508228952,8.93089262189232,4.06923925023868,2.91354811847688,1.08464928046986,4.58879210598344,2.76027227298762,0,2.21692304127997,10.2972360067909,6.7975243322327,1.68033421546487,2.5427083400814,2.29544527803005,1.67045805589719,1.02098795118902,13.1807488055666,57.7548437920554,5.63684356938561,2.31949048757026,1.60666947545298,1.10961732777384,22.6063115144531,4.84545285187298,4.01014779140073,0.775795368137407,3.01438159519822,2.00273274627154,2.70073767958561,9.46447194136811,2.92711385711818,3.95964970482955,3.98711099049134
"78","hsa-miR-30d-3p",14.0346918742235,0.579715100409261,0.221727853180511,2.61453440374633,0.00893491615567111,0.0622007624683258,8.66124818795918,3.28139676070957,4.83433573573984,12.2889235136744,32.9802405146508,7.1387763209662,7.17619305495667,18.4965290416605,19.4536649099007,10.3202397354373,27.5204121111992,5.88123672642669,14.8173340489682,12.1598405114052,13.3380497547483,15.1459099886129,7.93857121945984,15.463109150907,7.28387029619219,18.4390377679876,9.17758421196689,13.8013613649381,7.18793602582631,8.86769216511987,8.82620229153506,9.06336577631026,12.6025066159865,26.6984375708547,32.1362338924207,12.5284354192289,9.18889156070122,18.2502675769383,31.824097599704,15.9710567799259,24.9345227413803,8.0333473772649,11.6509819416253,19.7805225751464,13.5672679852443,12.0304433742022,9.30954441764888,31.1486098170483,10.0136637313577,9.00245893195204,12.3038135237785,7.31778464279546,12.5388907319602,13.2903699683045
"79","hsa-miR-23b-5p",28.9850134824223,-0.357219266577636,0.136995016152094,-2.60753476010431,0.00911968106340099,0.0626833774357815,40.831598600379,25.4308248954992,15.4698743543675,28.6741548652403,26.0370319852506,19.2746960666087,16.4027269827581,52.569082539456,21.3990314008908,29.3729900162446,25.8525083468841,34.307214237489,21.5524858894083,27.3596411506617,17.2610055649684,26.5053424800726,8.93089262189232,26.8569790515753,32.0490293032456,29.2855305726862,29.8271486888924,48.3047647772834,35.9396801291316,23.2776919334396,42.6599777424195,20.3925729966981,26.8853474474379,17.7989583805698,26.3976206973456,38.4205352856353,26.5456867309146,36.5005351538767,21.2160650664693,45.0947485550849,24.3546501194877,27.3133810827006,28.2952418582328,25.4321004537597,41.6708945261076,24.8629163066845,24.0496564122596,34.1629914122465,49.0669522836528,27.9076226890513,26.5005214358307,30.7346954997409,31.6771976386364,30.5678509271002
"80","hsa-miR-152-3p",35.6672387371191,0.33741535325421,0.129886197676955,2.59777681762159,0.0093829457193201,0.0635493256066877,24.7464233941691,23.7901265151444,26.1054129729952,27.3087189192764,27.7728341176007,34.2661263406377,29.7299426562491,36.0195565548125,37.6104188258081,23.0220732559755,30.8562196398294,32.3468019953468,28.2876377298484,56.7459223865575,33.7374199678927,35.3404566400968,35.7235704875693,35.8093054021004,24.7651590070534,49.8938669016135,35.5631388213717,12.4212252284443,19.1678294022035,43.2299993049593,30.8917080203727,40.7851459933962,31.0861829861001,54.66822931175,53.9429640337061,39.2557643135839,54.1123614130183,30.4171126282306,36.5387787255861,21.6079003493115,44.0703192638349,54.6267621654013,69.3510829858647,29.6707838627196,53.2999813706027,41.7055370305676,50.4266989289315,40.191754602643,21.0286938358512,27.0073767958561,39.7507821537461,33.6618093568591,24.4178398464489,25.2517029397785
"81","hsa-miR-26a-5p",54586.9713451455,0.264634799202668,0.102297794762358,2.58690619692659,0.00968419516570822,0.0635493256066877,36693.9966088739,41319.3480108549,36778.6594103616,50227.5612722792,77547.5388634489,50191.3085574491,50666.9984793034,54086.7714224007,65619.1571075861,56057.1606491104,71824.9398027012,41697.9683903652,73514.8558535877,50885.8925801029,53618.9600140881,53743.9994354272,53563.5246605004,54353.6425132881,38455.9216157763,54364.7912357102,59333.0819303659,62503.6053495317,61634.1554427853,42112.6700921542,39841.4771439893,44458.0749742459,56365.9710906613,103659.862254268,65470.690219973,59180.1527752976,45449.2786471794,38222.1437286345,70978.3456798731,37839.1914073574,67047.7719063278,42817.7415208219,78135.3685611863,56929.7568657411,57961.3070141045,56684.2410610076,50738.5686669227,62955.3596157149,68812.8957955171,35780.2730250434,46201.7662289826,63238.8313261098,37326.2978841932,43282.7478757771
"82","hsa-miR-4732-3p",6476.99745502308,-0.259390911880505,0.100311499482229,-2.58585419637216,0.00971380115166682,0.0635493256066877,8886.44064084612,7082.07455880143,7120.00967159764,4959.2633557406,5334.69855342246,5178.46834322888,5945.98853124981,7766.59519444038,4605.9793951675,5724.55759478757,4982.86249589137,7819.10422778429,4748.28204751027,5495.23459111253,5099.05796212406,4637.17277484699,3310.38419851475,6338.24705617177,9014.51787856746,7908.17790390574,6783.38193067003,6954.50599179231,7329.29876766756,5288.46991497336,6716.73994385818,5745.04098145867,6749.06237641465,4559.71173085097,6468.56479348868,8337.25615698286,6986.6205499865,7499.84607036738,4742.96921263737,7476.33352086178,5204.93665410766,6998.65223507318,4666.49567195287,5610.60393899332,6129.49785761932,6308.76450543163,10295.5803305515,6334.22052537653,7599.36940572737,9348.153354939,7674.7402972554,4904.37926760151,7375.5075168625,8850.05736189393
"83","hsa-miR-744-5p",3363.13004458404,-0.246107815798912,0.094883636873163,-2.5937856506059,0.00949256478325761,0.0635493256066877,4208.12929817845,4637.4339720728,4571.34787171559,4523.68928897814,2916.14758234807,4203.3114977849,3241.58891996757,3581.51212338257,2687.84803505128,2915.86465755856,2186.6218350171,4627.55309757673,2637.48546071634,2965.98776474025,3318.82061544619,3775.11806466177,3876.00739790127,2829.74897461598,4877.27955033029,2775.61750872237,3919.97565653636,3885.08322423008,3244.15512632294,3688.95994068986,3417.21132053933,4473.90393133115,2428.08294134674,2075.48568259144,3101.1465706186,3096.19400660544,2898.58479342564,2961.61286623538,2626.07738711631,3928.87996786177,2270.78118733128,4267.31412680311,2246.42028007813,4329.10865501776,2775.47539355284,3013.22505045851,2303.33644799996,2334.13614854849,3271.46394103457,3636.09316261543,3643.82169742672,3123.2304855451,3588.76251581051,3524.60611559434
"84","hsa-miR-495-3p",12.8600341923458,0.965209560030754,0.374422701553358,2.57786067999192,0.00994140710436654,0.0642640959246551,13.610532866793,5.74244433124175,11.6024057657756,9.55805162174676,14.4650177695837,5.71102105677296,2.05034087284476,2.92050458552534,1.29691099399338,4.76318757020183,17.5129895253086,7.84164896856892,22.2260010734523,13.1731605540223,13.3380497547483,7.57295499430646,9.9232140243248,12.207717750716,2.91354811847688,10.8464928046986,11.4719802649586,11.0410890919505,0,0,2.94206743051169,7.93044505427148,5.88116975412704,34.3265625910989,21.8067301412855,4.17614513974297,16.3358072190244,5.06951877137176,31.824097599704,2.81842178469281,20.2955417662398,9.64001685271787,21.0827292277029,7.06447234826658,127.919955289447,21.6547980735639,8.53374904951148,5.02396932533037,9.01229735822195,21.6059014366849,6.62513035895768,0,4.61959132230114,9.30325897781312
"85","hsa-miR-4433b-5p",926.519696887535,-0.645123768465018,0.251998263114658,-2.56003259900045,0.0104662345112014,0.0668607687009689,3025.25025993717,1178.84178628491,584.954624024521,1193.39101677238,325.752200171024,846.658871666591,756.575782079718,674.636559256352,948.041936609162,422.335964557896,637.139237968369,1668.31081806304,1266.88206118678,1212.94409101267,768.899338803136,783.800841910719,808.741942982471,471.217905177639,2062.79206788163,1059.70234701905,1026.7422337138,1195.19789420364,898.492003228289,1610.5945894899,1456.32337810329,1277.93457445975,565.432463503928,344.536980081029,751.758328554841,394.228101191736,647.306361053842,475.520860754671,875.752019132595,647.297536551114,306.752616981167,1266.05554665695,105.413646138514,833.607737095456,849.89243021852,992.11056359254,1220.32611408014,778.715245426207,774.056206433952,853.433106749054,1166.02294317655,1178.16332749007,15.1786572018466,1269.23033197307
"86","hsa-miR-4497",6.66089421109546,1.02417425578566,0.404022963696681,2.53494070340653,0.0112466361596567,0.0710107376127159,0,4.10174595088696,4.83433573573984,6.82717972981911,12.1506149264503,11.4220421135459,25.6292609105595,5.84100917105067,2.59382198798676,2.38159378510092,1.6679037643151,3.92082448428446,12.1232733127922,5.0666002130855,18.0455967270124,6.31079582858872,15.8771424389197,4.06923925023868,2.91354811847688,1.08464928046986,1.14719802649586,6.90068068246906,4.79195735055087,7.75923064447988,2.94206743051169,11.3292072203878,1.68033421546487,2.5427083400814,2.29544527803005,0.835229027948593,3.06296385356707,11.1529412970179,375.995819789095,3.75789571292374,4.05910835324795,1.60666947545298,2.21923465554767,11.3031557572265,5.81454342224757,4.81217734968087,4.65477220882444,54.258868713568,4.00546549254309,0,4.73223597068406,5.85422771423636,3.29970808735796,1.32903699683044
"87","hsa-miR-7110-3p",9.08487783406933,-0.522792681779498,0.211136792377654,-2.47608517630785,0.0132831884325443,0.082905417458294,19.7971387153353,10.6645394723061,7.73493717718375,6.82717972981911,4.62880568626678,8.56653158515944,8.20136349137905,1.94700305701689,6.48455496996691,5.55705216523547,10.8413744680482,11.7624734528534,9.42921257661613,12.1598405114052,5.49213813430811,5.04863666287097,9.9232140243248,5.69693495033415,8.74064435543063,3.25394784140958,10.3247822384628,16.5616336379257,7.18793602582631,12.1930767270398,4.41310114576753,12.4621279424266,5.04100264639461,2.5427083400814,5.73861319507512,9.18751930743453,4.0839518047561,11.1529412970179,7.07202168882311,12.2131610670022,5.21885359703308,11.2466863281709,9.98655594996452,2.82578893930663,5.81454342224757,14.4365320490426,16.2917027308855,11.0527325157268,8.01093098508618,17.1046719707089,16.0896023003258,20.4897969998273,6.59941617471591,7.97422198098267
"88","hsa-miR-1273h-5p",34.0150079003567,-0.415856092151421,0.170658786753216,-2.43676929892146,0.0148191304344034,0.0908882448984336,29.6957080730029,48.4006022204662,40.6084201802147,54.6174378385529,17.3580213235004,34.2661263406377,18.4530678556029,45.7545718398969,27.8835863708577,17.4650210907401,20.8487970539388,48.0300999324846,21.5524858894083,38.5061616194498,34.5220111299367,34.0782974743791,26.7926778656769,33.3677618519572,49.5303180141069,26.0315827312766,34.4159407948758,42.7842202313081,62.2954455571614,49.8807684287993,35.3048091661403,100.829944261452,29.4058487706352,8.26380210526454,33.2839565314357,24.2216418105092,33.6926023892378,32.4449201367793,29.466757036763,21.6079003493115,26.0942679851654,33.7400589845126,24.9663898749113,52.2770953771727,31.9799888223616,18.4466798404434,27.9286332529466,30.1438159519822,34.0464566866163,27.9076226890513,27.4469686299675,21.9533539283864,44.8760299880682,25.2517029397785
"89","hsa-miR-144-3p",269.560502465574,0.436630251764489,0.179324343991376,2.43486323187379,0.0148974193645455,0.0908882448984336,158.377109722682,302.708851175458,188.539093693854,236.220418651741,558.928286616713,215.591044893179,191.706871610985,175.23027513152,381.940287731051,296.905358542581,434.488930604084,188.199575245654,298.367226531496,261.436570995212,241.654077909557,190.586034023379,205.410530303523,240.89896361413,193.750949878712,409.997428017606,256.972357935073,122.832116147949,253.973739579196,199.523073715197,260.372967600284,259.438845346881,225.164784872292,335.637500890744,247.908090027245,279.801724362779,182.756843262835,211.90588464334,293.488900086159,181.318468148571,561.316697992003,194.40700652981,254.657176724095,76.2963013612791,308.170801379121,401.816808698353,301.784398205451,884.218601258145,81.1106762239975,253.869341881048,244.183376087297,204.897969998273,230.979566115057,259.162214381937
"90","hsa-miR-6803-3p",429.534230158935,-0.377559457902466,0.155321316686627,-2.43082833674544,0.0150643499831658,0.0908882448984336,648.35629292723,547.172909848321,380.9456559763,634.927714873177,218.132467965322,238.435129120271,358.809652747834,398.162125159954,400.745497143955,419.160506177761,369.440683795795,447.9541973295,343.492743862445,399.248096791137,312.267282493518,368.550476389581,220.29535134001,428.083969125109,627.869619531767,500.023318296605,398.077715194064,550.674318461031,584.618796767207,383.527686141434,706.096183322805,98.5641028173741,422.604055189415,170.997135870474,314.476003090117,474.410087874801,443.108770816037,641.801076455665,220.411342634987,658.571223689886,383.295803070985,302.05386138516,188.080137057665,387.133084685009,446.750752942688,356.903153434665,504.266989289315,573.737296952728,343.46866598557,622.069912197886,534.742664687298,481.510229495941,568.20973264304,595.408574580039
"91","hsa-miR-532-5p",2432.6893376768,0.292177114771957,0.120838443882876,2.41791523776286,0.0156097125066242,0.0931436691329332,1641.92519220312,1510.26285911658,1202.78273105207,2478.26624192434,4491.09871710034,1880.3536829425,1688.45570878766,2626.50712391579,2608.08800892069,2686.43778959383,3460.90031095384,1805.53967501299,2791.72043786242,2150.26513043348,1851.63514242388,2189.84615252028,2645.52885888499,2173.7876074775,1552.92114714818,2535.91001773853,2689.0321741063,2959.01187664273,2923.09398383603,1780.18920214781,1984.42448188013,1885.18008147253,1978.59353870988,4726.2591271263,3712.8827372136,2874.02308517111,2331.93648051573,2482.03639046361,3427.57317851627,1882.70575217479,3036.79292085136,2035.65022539892,1923.52163769594,2982.62022543815,3221.25705592515,2464.63683259489,2159.81430489454,2894.81112525536,2679.65641451133,1919.32424429218,1797.3032216658,2570.00596654976,1472.98969019659,2001.52971722665
"92","hsa-miR-29b-3p",80.5214917536309,0.542230549346716,0.225456064491496,2.40503865163125,0.0161707553647265,0.0944163458392097,32.1703504124198,34.4546659874505,29.0060144144391,34.1358986490956,236.647690710389,62.1073539924059,63.5605670581877,80.800626866201,99.2136910404937,100.026938974239,140.103916202469,39.2082448428446,123.926793864098,106.398604474795,76.8899338803136,60.5836399544517,35.7235704875693,100.103285555872,20.3948368293381,156.18949638766,55.0655052718013,34.5034034123453,83.8592536346403,58.7484605939191,88.2620229153506,56.6460361019391,84.0167107732435,221.851302672102,67.7156357018864,76.8410705712706,38.7975421451829,57.792513993638,110.795006458229,62.9447531914727,151.926626935852,49.8067537390423,142.031017955051,53.689989846826,83.3417890522152,85.8171627359756,62.83942481913,166.795781600968,39.0532885522951,56.7154912712979,96.5376138019547,40.9795939996545,44.8760299880682,61.1357018542005
"93","hsa-miR-331-5p",145.193783252769,-0.234021454029553,0.0971634160037207,-2.40853464868497,0.0160167058627265,0.0944163458392097,254.888160959942,206.727995924703,117.957791952052,118.792927298853,89.1045094606354,129.925729041585,148.649713281245,113.899678835488,114.776622968414,119.079689255046,127.594637970105,167.615246703161,134.029521624758,141.864805966394,116.119491982514,133.788871566081,102.209104450545,167.652657109834,171.899338990136,114.972823729805,153.724535550445,120.071843874962,160.530571243454,158.509997451518,177.995079545957,175.602711916011,180.635928162473,146.841406639701,113.624541262487,140.318476695364,185.819807116403,137.890910581312,135.54708236911,174.742150650954,122.932995841224,131.746896987144,133.708887996747,127.160502268798,117.259959015326,154.791704748068,200.931000347588,142.680728839382,85.1161417165406,194.453112930164,161.842470197395,141.965022070232,151.126630400994,150.18118064184
"94","hsa-miR-6729-3p",6.29961657998567,-0.573004421900023,0.239260433681411,-2.39489836695277,0.0166249727787665,0.0960357470092575,11.1358905273761,9.84419028212871,2.90060144144391,8.19261567578294,2.89300355391673,4.99714342467634,4.10068174568953,2.92050458552534,5.83609947297022,5.55705216523547,5.00371129294531,7.84164896856892,6.06163665639609,4.0532801704684,2.35377348613205,5.04863666287097,3.96928560972992,7.32463065042962,5.82709623695375,10.8464928046986,1.14719802649586,2.76027227298762,11.9798933763772,6.6507691238399,5.88413486102338,2.26584144407757,7.56150396959191,1.90703125506105,4.5908905560601,7.51706125153734,3.06296385356707,5.06951877137176,2.35734056294104,20.6684264210806,6.37859884081821,4.82000842635894,4.43846931109534,5.65157787861326,5.81454342224757,8.02029558280146,12.4127258901985,5.02396932533037,9.01229735822195,6.30172125236643,10.4109191355049,1.46355692855909,13.1988323494318,9.30325897781312
"95","hsa-miR-4660",6.15308608287263,-0.594630136906168,0.249616470466381,-2.38217508562302,0.0172107123696084,0.0983728085968145,11.1358905273761,3.28139676070957,7.73493717718375,4.09630783789147,4.05020497548343,4.28326579257972,9.22653392780144,2.92050458552534,3.89073298198015,8.73251054537003,2.50185564647265,15.6832979371378,12.1232733127922,5.0666002130855,3.13836464817606,3.78647749715323,3.96928560972992,10.5800220506206,10.1974184146691,9.76184352422873,9.17758421196689,4.14040840948143,4.79195735055087,9.97615368575985,2.94206743051169,12.4621279424266,4.20083553866217,3.17838542510175,6.88633583409014,2.50568708384578,3.06296385356707,5.06951877137176,4.71468112588207,5.63684356938561,2.89936310946282,12.8533558036238,8.87693862219068,4.23868340895995,10.6599962741205,0.802029558280146,6.20636294509926,3.01438159519822,0,8.10221303875684,5.67868316482087,5.85422771423636,5.93947455724432,5.31614798732178
"96","hsa-miR-96-5p",283.820250548817,0.480514332529476,0.202121284547553,2.37735641550618,0.0174372302547307,0.0986293336283203,204.157993001895,105.825045532884,165.334282162303,185.69928865108,629.517573332281,139.206138258841,223.487155140079,186.912293473621,555.726360926164,430.274610508232,521.219926348469,144.090299797454,466.072507358455,263.463211080446,251.069171854085,248.645355646395,139.91731774298,240.89896361413,119.455472857552,400.235584493378,322.362645445337,110.410890919505,201.262208723137,104.195382940158,257.430900169773,279.831418343579,328.505339123382,549.860678542602,351.203127538597,238.875501993298,192.966722774726,170.335830718091,462.038750336443,207.623738139037,531.743194275482,183.16032020164,330.111155012716,223.237326205224,280.067174838258,182.862739287873,204.034181820138,681.250240514798,343.46866598557,324.088521550274,196.861016380457,264.903804069195,140.567564521449,338.904434191763
"97","hsa-miR-6749-3p",57.5131685875551,-0.352914244470247,0.14896332466859,-2.36913512272502,0.0178297381690644,0.0998097714000205,82.9005183704664,80.3942206373845,71.5481688889497,58.7137456764444,41.659251176401,53.5408224072465,72.7871009859891,45.7545718398969,55.1187172447187,52.3950632722202,45.8673535186653,117.624734528534,37.7168503064645,44.5860818751524,48.644652046729,47.9620482972742,26.7926778656769,53.7139581031506,85.9496694950679,44.4706204992642,43.5935250068427,45.5444925042958,28.7517441033052,48.7723069081593,76.4937531933039,43.0509874374737,48.7296922484812,29.8768229959564,35.5794018094658,64.3126351520417,29.6086505844817,83.1401078504968,24.7520759108809,116.494767100636,51.6086633484383,73.906795870837,43.8298844470665,50.8642009075194,49.4236190891044,56.1420690796102,72.9247646049162,41.196548467709,43.0587540448382,61.2167207372739,84.2338002781762,60.0058340709227,98.9912426207387,86.3874047939789
"98","hsa-miR-6808-3p",19.338598783053,-0.478525681729839,0.20251053762519,-2.36296682306726,0.018129292507178,0.100451079912221,33.4076715821283,20.5087297544348,12.5692729129236,23.212411081385,10.4148127941002,17.1330631703189,13.327215673491,9.73501528508445,23.9928533888776,14.2895627106055,3.3358075286302,20.5843285424934,12.1232733127922,23.3063609801933,25.8915083474525,20.1945466514839,7.93857121945984,20.3461962511934,29.1354811847688,26.0315827312766,13.7663763179503,15.1814975014319,11.9798933763772,31.0369225779195,23.5365394440935,6.7975243322327,21.0041776933109,9.53515627530524,10.3295037511352,9.18751930743453,17.3567951702134,24.3336901025844,17.6800542220578,41.3368528421612,10.4377071940662,20.8867031808887,11.0961732777384,14.1289446965332,17.4436302667427,19.2487093987235,30.2560193573589,10.0479386506607,9.01229735822195,25.2068850094657,35.018546183062,23.4169108569455,32.337139256108,49.1743688827265
"99","hsa-miR-4728-3p",7.75049189439753,-0.506217381095452,0.214810438003932,-2.3565772026692,0.0184442332750455,0.101163824932825,8.66124818795918,13.1255870428383,6.76807003003578,8.19261567578294,5.78600710783347,5.71102105677296,9.22653392780144,7.78801222806756,9.07837695795367,6.35091676026911,5.00371129294531,10.7822673317823,8.75569739257212,11.1465204687881,7.06132045839614,7.57295499430646,8.93089262189232,12.207717750716,4.37032217771531,6.50789568281915,2.29439605299172,6.90068068246906,14.3758720516526,11.0846152063998,19.123438298326,5.66460361019391,6.72133686185948,0.635677085020349,1.14772263901502,4.17614513974297,8.1679036095122,9.12513378846917,1.17867028147052,10.3342132105403,4.63898097514052,6.42667790181192,7.21251263052993,12.7160502268798,0.969090570374595,8.02029558280146,10.0853397857863,4.0191754602643,5.00683186567886,10.8029507183425,7.57157755309449,8.78134157135455,16.4985404367898,5.31614798732178
"100","hsa-miR-6750-3p",27.2561618200965,-0.427995090052271,0.182691771062911,-2.34271684795748,0.0191439056062422,0.103951407441895,28.4583869032944,29.5325708463861,14.5030072072195,39.5976424329508,17.3580213235004,22.8440842270918,16.4027269827581,18.4965290416605,22.0474868978875,23.0220732559755,21.6827489360963,37.2478326007024,18.8584251532323,22.2930409375762,25.1069171854085,11.3594324914597,7.93857121945984,21.9738919512889,32.0490293032456,42.3013219383245,35.5631388213717,33.1232672758515,33.5437014538561,25.4946149747196,41.1889440271636,18.1267315526205,17.6435092623811,12.0778646153866,16.0681169462103,23.3864127825606,30.6296385356707,57.792513993638,12.9653730961757,51.6710660527014,18.5559239005621,35.3467284599655,22.1923465554767,22.6063115144531,29.0727171112379,22.4568276318441,57.4088572421681,16.0767018410572,24.0327929552585,45.0122946597602,30.286310212378,16.09912621415,36.2967889609375,50.5034058795569
