,Ester_24h_CNT_F_S_S5_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-16-07QSNHD,0,0,6.43346203765749,0,4.82742703381678,7.15555824211688,0,0,0,0,0,0,0,0,0,0,0,6.4537642060317,0,5.67819868380724,0,0,0,0,7.91330870512896,4.24483126627456,0,5.24081927762621,0,18.6897238667577,0,3.98937472633018,7.03565500181937,13.6030715800915,0,0,0,0,0,5.75235041405389,5.75519310508156,4.84144683920429,3.53822002585526,4.3271368089683,5.0373382391115,0,6.47164586317743,0
tRF-16-08P2B5D,4.74553394333466,5.38820052862588,6.43346203765749,0,0,0,0,0,27.0036583742726,0,13.4608606566575,22.1347688310935,0,8.45051360741196,5.64705162450115,4.11559868587897,0,9.68064630904755,0,22.712794735229,0,5.24182911669116,0,4.02677094099658,10.5510782735053,4.24483126627456,0,10.4816385552524,6.44125762571866,6.2299079555859,5.2418224556742,0,0,6.80153579004577,0,0,23.8660881138882,0,0,0,8.63278965762233,7.26217025880644,0,8.65427361793659,0,16.0622315156922,0,0
tRF-16-08Q2B5D,806.740770366892,964.487894624032,929.635264441508,925.174778351492,743.423763207783,701.244707727455,609.214469378291,751.977345903481,999.135359848088,678.925787960202,1359.54692632241,973.929828568113,1291.96985476299,764.771481470782,796.234279054662,604.993006824208,784.76480117024,1284.29907700031,649.906818803588,675.705643373062,1084.03689094085,870.143633370732,867.109557792595,720.791998438389,1184.35853620097,1078.18714163374,644.204651535425,807.086168754436,1326.89907089804,638.565565447554,492.731310833375,773.938696908054,914.635150236518,652.947435844394,625.645892990662,805.822373038781,986.464975374045,778.528989976923,697.37473881676,690.282049686467,1030.1795658096,1023.96600649171,884.555006463815,913.025866692311,977.24361838763,1541.97422550645,834.842316349889,792.15316287817
tRF-16-08R959D,0,0,0,0,0,0,0,6.65466677790691,0,11.0694421950033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03565500181937,0,4.01055059609399,0,0,0,0,0,0,0,3.53822002585526,0,0,0,0,0
tRF-16-0P5830E,4.74553394333466,10.7764010572518,70.7680824142324,0,24.1371351690839,21.4666747263507,37.7389494305136,6.65466677790691,6.75091459356816,40.5879547150121,0,48.6964914284056,27.724674994914,16.9010272148239,39.529361371508,41.1559868587897,28.4335072887768,12.9075284120634,0,28.3909934190362,14.1396116209677,68.143778516985,21.2787621544195,28.1873965869761,58.030930504279,29.7138188639219,54.3305127800961,52.4081927762621,45.0888033800306,6.2299079555859,36.6927571897194,19.9468736316509,21.1069650054581,0,12.031651788282,7.32565793671619,23.8660881138882,8.37127946211746,5.32347128867756,5.75235041405389,8.63278965762233,2.42072341960215,45.9968603361184,43.271368089683,50.373382391115,32.1244630313844,6.47164586317743,5.82465560939831
tRF-16-0RSSX7D,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22525680370598,0,0,0,3.22688210301585,0,0,0,0,0,0,0,0,7.76150182572801,10.4816385552524,0,0,0,0,0,0,0,0,0,8.37127946211746,0,0,5.75519310508156,0,0,4.3271368089683,0,0,0,0
tRF-16-0UQ2B5D,0,0,0,0,0,0,0,0,0,3.6898140650011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11495397779295,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65427361793659,0,0,0,0
tRF-16-113KYUE,0,0,9.65019305648624,0,0,0,0,0,0,0,0,4.4269537662187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-12Z4R90,0,0,0,0,4.82742703381678,14.3111164842338,0,0,13.5018291871363,0,0,0,0,0,5.64705162450115,4.11559868587897,0,0,0,0,0,0,10.6393810772098,0,0,0,0,0,0,0,0,7.97874945266036,0,0,0,3.6628289683581,0,8.37127946211746,0,0,2.87759655254078,2.42072341960215,0,0,0,0,0,11.6493112187966
tRF-16-18WO6VD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98937472633018,3.51782750090968,0,0,0,0,0,0,5.75235041405389,0,0,0,0,0,0,0,0
tRF-16-1EWJQ7D,9.49106788666932,0,12.866924075315,0,0,0,5.39127849007338,0,0,18.4490703250055,0,8.85390753243739,5.5449349989828,21.1262840185299,0,0,11.3734029155107,0,6.84112440845882,0,0,5.24182911669116,0,0,2.63776956837632,4.24483126627456,15.523003651456,5.24081927762621,0,0,0,11.9681241789905,14.0713100036387,6.80153579004577,8.02110119218797,3.6628289683581,7.9553627046294,0,0,11.5047008281078,0,29.0486810352258,21.2293201551316,8.65427361793659,5.0373382391115,0,6.47164586317743,0
tRF-16-1HK24O0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45051360741196,0,0,0,0,0,0,0,0,0,0,5.27553913675264,0,0,0,0,0,0,0,0,0,0,7.32565793671619,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-1KWH19B,0,0,0,0,0,0,0,6.65466677790691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75519310508156,0,0,0,0,0,0,5.82465560939831
tRF-16-1MN0YUB,0,5.38820052862588,0,0,0,0,0,0,0,11.0694421950033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44125762571866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0311157578461,0,0
tRF-16-1PW4PU0,0,0,3.21673101882875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71320387365589,10.4836582333823,0,4.02677094099658,10.5510782735053,0,0,0,0,0,10.4836449113484,0,0,0,0,0,0,0,10.6469425773551,5.75235041405389,8.63278965762233,0,0,0,0,0,0,0
tRF-16-1QKS3WD,0,0,0,0,0,0,0,6.65466677790691,0,0,0,4.4269537662187,0,0,0,4.11559868587897,0,3.22688210301585,0,0,0,0,10.6393810772098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42072341960215,7.07644005171052,0,0,0,0,0
tRF-16-1SS2P40,14.236601830004,0,0,0,0,7.15555824211688,0,6.65466677790691,6.75091459356816,0,13.4608606566575,4.4269537662187,0,0,0,12.3467960576369,0,6.4537642060317,0,5.67819868380724,4.71320387365589,0,0,0,5.27553913675264,0,7.76150182572801,0,0,0,10.4836449113484,3.98937472633018,0,0,0,10.9884869050743,0,0,0,5.75235041405389,2.87759655254078,2.42072341960215,3.53822002585526,0,5.0373382391115,16.0622315156922,6.47164586317743,0
tRF-16-1SS2PMB,0,10.7764010572518,0,0,0,0,0,0,0,0,0,4.4269537662187,0,8.45051360741196,16.9411548735034,0,0,0,0,0,4.71320387365589,0,0,8.05354188199317,5.27553913675264,0,0,0,6.44125762571866,3.11495397779295,0,0,0,0,0,7.32565793671619,0,0,10.6469425773551,0,8.63278965762233,2.42072341960215,10.6146600775658,8.65427361793659,0,0,0,0
tRF-16-1Z3L7L0,0,0,0,0,0,0,5.39127849007338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87759655254078,0,0,0,0,0,6.47164586317743,0
tRF-16-23W8WR0,0,0,0,0,24.1371351690839,0,0,0,0,18.4490703250055,0,0,0,0,0,4.11559868587897,0,0,6.84112440845882,0,18.8528154946235,10.4836582333823,0,12.0803128229898,10.5510782735053,4.24483126627456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1120147173345,0,0,0
tRF-16-2EK8E0D,0,0,0,4.5800731601559,0,0,0,0,0,0,0,0,0,8.45051360741196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9704138660327,0,0,2.42072341960215,0,0,0,0,0,0
tRF-16-2ERPFVE,0,5.38820052862588,0,4.5800731601559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67819868380724,4.71320387365589,0,0,0,0,0,0,0,0,0,0,0,3.51782750090968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-2KWHR90,0,0,3.21673101882875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03565500181937,0,4.01055059609399,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-2MK827D,0,0,0,0,0,0,10.7825569801468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02677094099658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-30MB01B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63776956837632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0373382391115,0,25.8865834527097,0
tRF-16-32VIJM0,0,0,0,0,14.4822811014503,0,5.39127849007338,0,0,0,4.48695355221918,0,0,0,0,4.11559868587897,0,6.4537642060317,0,0,0,0,0,0,0,8.48966253254912,7.76150182572801,10.4816385552524,6.44125762571866,3.11495397779295,0,0,0,0,8.02110119218797,0,0,0,0,0,0,2.42072341960215,0,4.3271368089683,0,0,0,0
tRF-16-3JVIJM0,0,0,0,0,4.82742703381678,0,0,0,0,3.6898140650011,0,0,5.5449349989828,4.22525680370598,0,4.11559868587897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-3JW261B,0,0,0,0,4.82742703381678,0,0,0,13.5018291871363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-3JWB61B,90.1651449233585,75.4348074007623,32.1673101882875,27.4804389609354,62.7565514396181,121.644490115987,48.5215064106604,19.9640003337207,74.2600605292498,51.6573969100154,71.7912568355069,101.81993662303,44.3594799918624,21.1262840185299,118.588084114524,61.7339802881845,90.9872233240857,119.394637811586,20.5233732253765,51.1037881542652,75.4112619784942,68.143778516985,10.6393810772098,48.321251291959,152.990634965827,161.303588118433,23.284505477184,10.4816385552524,38.6475457543119,28.0345858001365,10.4836449113484,35.9043725369716,63.3208950163743,27.2061431601831,44.1160565570338,32.9654607152229,47.7321762277764,33.4851178484698,74.5285980414858,28.7617520702695,57.5519310508156,121.036170980107,28.3057602068421,34.6170944717464,75.5600735866724,104.404504851999,38.8298751790646,52.4219004845848
tRF-16-3KJB01B,0,0,3.21673101882875,9.1601463203118,0,0,0,13.3093335558138,0,0,8.97390710443837,26.5617225973122,11.0898699979656,0,5.64705162450115,8.23119737175793,5.68670145775536,9.68064630904755,0,0,0,5.24182911669116,0,0,13.1888478418816,4.24483126627456,0,0,0,9.34486193337884,0,0,0,0,0,3.6628289683581,0,0,0,0,2.87759655254078,12.1036170980107,0,0,15.1120147173345,0,6.47164586317743,5.82465560939831
tRF-16-3KMB01B,227.785629280064,188.587018501906,218.737709280355,270.224316449198,386.194162705342,271.911213200442,204.868582622788,232.913337226742,297.040242116999,221.388843900066,390.364959043069,721.593463893647,288.336619947105,283.092205848301,254.117323102552,168.739546121038,176.287745190416,496.939843864441,136.822488169176,153.311364462796,381.769513766127,256.849626717867,287.263289084663,201.338547049829,593.498152884672,479.665933089025,85.3765200830081,157.224578328786,296.297850783058,93.4486193337884,288.300235062081,187.500612137518,200.516167551852,108.824572640732,124.327068478914,271.049343658499,350.035959003694,292.994781174111,234.232736701813,189.827563663779,336.678796647271,564.0285567673,251.213621835723,212.029703639447,332.464323781359,321.244630313844,252.39418866392,174.739668281949
tRF-16-3KXR3RB,109.147280696697,150.869614801525,90.0684685272049,77.8612437226503,82.0662595748852,114.48893187387,118.608126781614,86.5106681127899,243.032925368454,95.9351656900285,121.147745909918,123.954705454123,133.078439975587,126.757704111179,203.293858482041,115.236763204611,62.553716035309,109.713991502539,41.0467464507529,102.20757630853,98.9772813467736,83.8692658670585,127.672572926517,84.5621897609283,68.5820087777843,89.1414565917658,54.3305127800961,62.8898313315145,96.6188643857798,56.069171600273,104.836449113484,87.7662439792639,144.230927537297,34.0076789502288,64.1688095375038,91.5707242089524,159.107254092588,142.311750855997,79.8520693301634,63.2758545545928,115.103862101631,154.926298854537,70.7644005171052,125.486967460081,80.5974118257839,136.528967883384,71.1881044949517,180.564323891348
tRF-16-3L7L73D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02677094099658,0,0,0,0,0,0,0,0,0,0,0,3.6628289683581,0,0,0,0,0,0,0,0,0,0,6.47164586317743,0
tRF-16-3L90Q40,4.74553394333466,0,0,4.5800731601559,9.65485406763355,0,10.7825569801468,6.65466677790691,0,0,4.48695355221918,4.4269537662187,16.6348049969484,4.22525680370598,5.64705162450115,4.11559868587897,0,0,6.84112440845882,0,0,0,10.6393810772098,0,0,0,23.284505477184,0,6.44125762571866,3.11495397779295,15.7254673670226,3.98937472633018,17.5891375045484,0,16.0422023843759,14.6513158734324,0,0,5.32347128867756,5.75235041405389,5.75519310508156,2.42072341960215,3.53822002585526,12.9814104269049,10.074676478223,0,6.47164586317743,0
tRF-16-3VL8W1B,14.236601830004,0,0,0,0,0,5.39127849007338,0,6.75091459356816,11.0694421950033,4.48695355221918,0,0,0,0,4.11559868587897,5.68670145775536,0,0,0,0,10.4836582333823,0,8.05354188199317,2.63776956837632,4.24483126627456,0,0,12.8825152514373,3.11495397779295,0,0,10.5534825027291,0,4.01055059609399,3.6628289683581,0,0,0,0,11.5103862101631,2.42072341960215,7.07644005171052,0,0,0,0,5.82465560939831
tRF-16-3VLIE1B,37.9642715466773,32.3292031717553,38.600772225945,13.7402194804677,19.3097081352671,57.2444659369351,21.5651139602935,19.9640003337207,81.0109751228179,22.1388843900066,35.8956284177535,110.673844155467,55.449349989828,38.0273112333538,62.1175678695126,37.0403881729107,28.4335072887768,48.4032315452377,27.3644976338353,11.3563973676145,51.8452426102147,68.143778516985,37.2378337702341,32.2141675279727,34.2910043888921,25.4689875976474,0,10.4816385552524,45.0888033800306,12.4598159111718,0,23.9362483579811,80.9100325209228,27.2061431601831,52.1371577492218,18.3141448417905,39.776813523147,50.2276767727047,37.2642990207429,11.5047008281078,31.6535620779486,94.4082133644837,35.3822002585526,51.9256417076196,50.373382391115,32.1244630313844,6.47164586317743,40.7725892657882
tRF-16-3VWIQ1B,0,5.38820052862588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11495397779295,0,0,0,0,0,7.32565793671619,0,0,0,0,2.87759655254078,4.84144683920429,0,0,0,0,0,0
tRF-16-3XRSN3E,0,0,0,0,9.65485406763355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3271368089683,0,0,0,0
tRF-16-40KK5YE,4.74553394333466,5.38820052862588,0,4.5800731601559,0,0,0,0,6.75091459356816,0,4.48695355221918,0,0,8.45051360741196,11.2941032490023,0,0,3.22688210301585,0,0,0,0,0,0,2.63776956837632,0,0,0,6.44125762571866,6.2299079555859,0,7.97874945266036,0,0,0,0,0,0,0,0,2.87759655254078,7.26217025880644,0,12.9814104269049,5.0373382391115,0,0,0
tRF-16-489B3RB,128.129416470036,107.764010572518,51.46769630126,201.52321904686,115.858248811603,150.266723084455,80.8691773511006,93.1653348906968,155.271035652068,73.7962813000219,197.425956297644,216.920734544716,155.258179971518,92.9556496815315,186.352703608538,61.7339802881845,130.794133528373,193.612926180951,88.9346173099647,85.1729802571086,141.396116209677,146.771215267352,101.074120233493,108.722815406908,152.990634965827,114.610444189413,69.8535164315521,89.0939277196455,173.913955894404,93.4486193337884,120.561916480507,75.7981198002734,130.159617533658,176.83993054119,80.2110119218797,87.9078952405943,87.5089897509234,66.9702356969397,143.733724794294,51.771153726485,189.921372467691,324.376938226688,95.531940698092,108.178420224207,130.970794216899,176.684546672614,116.489625537194,157.265701453754
tRF-16-489L3RB,0,0,0,0,0,0,0,0,0,0,13.4608606566575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-4RRWRBD,0,0,0,0,0,0,5.39127849007338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05354188199317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.074676478223,0,0,0
tRF-16-4YMY910,4.74553394333466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80153579004577,0,0,0,0,0,0,0,2.42072341960215,0,0,0,0,0,0
tRF-16-4ZMKQ40,23.7276697166733,0,0,0,4.82742703381678,0,10.7825569801468,0,13.5018291871363,3.6898140650011,0,0,0,8.45051360741196,11.2941032490023,0,11.3734029155107,12.9075284120634,0,0,0,0,0,4.02677094099658,2.63776956837632,0,0,5.24081927762621,25.7650305028746,0,10.4836449113484,11.9681241789905,0,6.80153579004577,20.0527529804699,14.6513158734324,7.9553627046294,0,5.32347128867756,28.7617520702695,0,4.84144683920429,0,4.3271368089683,5.0373382391115,0,0,0
tRF-16-50SJRED,0,0,0,0,0,0,5.39127849007338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63776956837632,0,0,0,0,0,0,0,0,0,8.02110119218797,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-593J2HD,0,5.38820052862588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8528154946235,0,0,0,7.91330870512896,0,0,0,0,3.11495397779295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-593KMHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23119737175793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87759655254078,0,0,0,0,0,0,0
tRF-16-596VW6D,0,5.38820052862588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22688210301585,0,0,0,0,0,4.02677094099658,0,4.24483126627456,7.76150182572801,0,0,0,0,7.97874945266036,3.51782750090968,0,0,0,0,0,0,0,0,0,3.53822002585526,0,0,0,0,0
tRF-16-596VW6E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80153579004577,4.01055059609399,0,0,0,0,0,0,2.42072341960215,0,0,0,0,0,0
tRF-16-59KNNV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32347128867756,0,0,0,0,4.3271368089683,0,0,6.47164586317743,0
tRF-16-59V3WDE,0,0,0,0,0,0,0,0,0,3.6898140650011,0,0,0,0,0,8.23119737175793,0,0,0,0,0,0,0,0,0,0,15.523003651456,10.4816385552524,0,0,0,0,0,0,4.01055059609399,0,0,0,5.32347128867756,0,0,0,0,0,0,0,0,0
tRF-16-5DMKYUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11559868587897,0,6.4537642060317,0,0,4.71320387365589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42072341960215,0,0,0,0,0,0
tRF-16-5L8RPYE,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45051360741196,0,0,0,0,0,0,0,0,0,0,0,0,15.523003651456,0,6.44125762571866,0,5.2418224556742,0,10.5534825027291,0,0,0,7.9553627046294,0,15.9704138660327,17.2570512421617,0,0,0,0,0,0,12.9432917263549,0
tRF-16-5Y93W0E,0,0,0,0,4.82742703381678,0,0,0,0,3.6898140650011,4.48695355221918,0,0,0,5.64705162450115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4836449113484,0,0,0,0,3.6628289683581,7.9553627046294,0,0,0,11.5103862101631,0,0,0,0,0,0,0
tRF-16-68K87SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26217025880644,0,0,0,0,0,0
tRF-16-6NMH49B,0,5.38820052862588,0,4.5800731601559,0,0,16.1738354702201,6.65466677790691,0,14.7592562600044,0,0,5.5449349989828,8.45051360741196,0,4.11559868587897,0,0,0,17.0345960514217,0,0,0,8.05354188199317,2.63776956837632,0,0,0,0,0,0,7.97874945266036,0,0,0,3.6628289683581,0,0,0,0,0,0,3.53822002585526,0,0,0,6.47164586317743,0
tRF-16-70VR31E,0,0,0,0,0,0,0,0,0,0,0,4.4269537662187,0,0,0,0,5.68670145775536,0,0,0,0,0,0,0,5.27553913675264,0,0,0,6.44125762571866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-73FJQ4D,23.7276697166733,5.38820052862588,22.5171171318012,45.800731601559,14.4822811014503,0,5.39127849007338,6.65466677790691,20.2527437807045,14.7592562600044,13.4608606566575,8.85390753243739,11.0898699979656,16.9010272148239,22.5882064980046,8.23119737175793,5.68670145775536,38.7225852361902,20.5233732253765,28.3909934190362,9.42640774731177,36.6928038168381,5.31969053860488,24.1606256459795,15.8266174102579,8.48966253254912,31.046007302912,52.4081927762621,0,15.5747698889647,26.209112278371,15.9574989053207,28.1426200072775,6.80153579004577,36.0949553648459,18.3141448417905,23.8660881138882,8.37127946211746,37.2642990207429,28.7617520702695,20.1431758677854,38.7315747136343,3.53822002585526,51.9256417076196,40.298705912892,0,19.4149375895323,11.6493112187966
tRF-16-79KVPKE,0,0,0,4.5800731601559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2418224556742,0,0,0,4.01055059609399,0,0,0,0,5.75235041405389,0,0,0,0,0,0,0,0
tRF-16-79MP9PD,0,5.38820052862588,9.65019305648624,0,0,0,0,0,0,3.6898140650011,4.48695355221918,0,0,0,0,0,5.68670145775536,0,0,0,4.71320387365589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6628289683581,0,0,0,5.75235041405389,0,9.68289367840858,7.07644005171052,4.3271368089683,0,0,0,0
tRF-16-7JV2Y8E,0,0,0,0,0,0,0,0,0,0,0,4.4269537662187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24081927762621,12.8825152514373,0,0,0,0,6.80153579004577,0,0,0,0,0,0,0,0,3.53822002585526,0,0,0,0,0
tRF-16-7P596VE,42.7098054900119,10.7764010572518,22.5171171318012,4.5800731601559,28.9645622029007,7.15555824211688,5.39127849007338,13.3093335558138,13.5018291871363,18.4490703250055,35.8956284177535,17.7078150648748,22.1797399959312,12.6757704111179,22.5882064980046,0,73.9271189508197,12.9075284120634,34.2056220422941,0,4.71320387365589,15.7254873500735,15.9590716158146,32.2141675279727,13.1888478418816,25.4689875976474,15.523003651456,5.24081927762621,6.44125762571866,12.4598159111718,10.4836449113484,7.97874945266036,3.51782750090968,6.80153579004577,0,25.6398027785067,15.9107254092588,58.5989562348222,15.9704138660327,28.7617520702695,23.0207724203262,16.945063937215,14.152880103421,17.3085472358732,10.074676478223,0,12.9432917263549,17.4739668281949
tRF-16-7PU9XWE,0,0,0,0,4.82742703381678,0,0,0,0,0,4.48695355221918,0,0,0,5.64705162450115,4.11559868587897,11.3734029155107,0,0,0,0,5.24182911669116,0,0,0,0,0,0,0,0,0,3.98937472633018,3.51782750090968,0,0,0,0,0,5.32347128867756,17.2570512421617,2.87759655254078,2.42072341960215,0,4.3271368089683,5.0373382391115,0,0,5.82465560939831
tRF-16-7SERM4E,23.7276697166733,0,0,4.5800731601559,24.1371351690839,0,0,6.65466677790691,0,7.37962813000219,13.4608606566575,4.4269537662187,0,12.6757704111179,0,0,5.68670145775536,12.9075284120634,6.84112440845882,0,0,0,0,0,0,0,0,5.24081927762621,19.323772877156,0,0,3.98937472633018,0,0,8.02110119218797,0,0,0,0,0,0,0,0,0,5.0373382391115,0,0,0
tRF-16-7SHRMFE,0,0,0,0,0,0,0,0,0,7.37962813000219,0,4.4269537662187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.323772877156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
