logFC,logCPM,LR,PValue,FDR,transcript
-0.198932232,6.057066965,0.424349745,0.514774547,0.937526268,tRF-41-U1O0789NLJK1JKE1B
-0.238030603,6.049057315,0.602579183,0.43759564,0.937526268,tRF-40-2VR008R9D9KUMKF6
0.109466391,6.02045029,0.126430912,0.722161679,0.937526268,tRF-18-YR66EFD2
0.110732993,6.004484358,0.129270497,0.719189615,0.937526268,tRF-20-V47P596V
0.126828664,5.991652194,0.169654418,0.68041912,0.937526268,tRF-34-KY7343RX6NMHH3
-0.17240576,5.990522126,0.31067759,0.577264687,0.937526268,tRF-39-YDLBRY73W0K5KKH8
-0.180694727,5.952414382,0.341310684,0.559073645,0.937526268,tRF-21-XSXMSL73E
0.149883971,5.937790014,0.232800671,0.629454904,0.937526268,tRF-42-YDLBRY73W0K5KKOV2
0.119557821,5.930168951,0.150361675,0.698189968,0.937526268,tRF-18-PS5P4P0K
0.125110403,5.926358232,0.163955422,0.685540659,0.937526268,tRF-22-8BWS7K092
0.151453016,5.926271224,0.239433359,0.624615673,0.937526268,tRF-47-PNR8YP9LON4VN1EH6KJ
-0.183302436,5.916709704,0.353366527,0.55221358,0.937526268,tRF-31-6XQ6S8V0JUO9E
-0.121958977,5.87397505,0.156311924,0.692574991,0.937526268,tRF-39-2R1HPSR9O9337K0V
-0.12352112,5.850653412,0.15914248,0.689947244,0.937526268,tRF-31-N3R718YKISQID
0.159232975,5.84757226,0.263109181,0.607992107,0.937526268,tRF-19-UJJKIWIZ
-0.127115319,5.772482873,0.16565645,0.684001267,0.937526268,tRF-22-8B8SOUPR2
-0.104170771,5.740373912,0.110619927,0.739439459,0.937526268,tRF-22-UMJYX9X5M
-0.091154257,8.044295536,0.100078378,0.751735597,0.939303377,tRF-22-WD8S746D2
0.090432255,7.645721383,0.097197686,0.755218795,0.939303377,tRF-31-3JVIJMRPFQ5DE
0.098981223,5.740484404,0.098775847,0.75330364,0.939303377,tRF-16-MNH5SYD
-0.085337073,16.49003963,0.091438058,0.762356862,0.939374709,tRF-34-87R8WP9N1EWJI5
-0.090410097,6.736143447,0.092651773,0.760832661,0.939374709,tRF-19-RK9P4PJZ
0.090365826,6.709976056,0.09254509,0.760966197,0.939374709,tRF-32-897PVP941QKSJ
-0.071582537,16.18463301,0.064334207,0.799772234,0.960749805,tRF-35-87R8WP9N1EWJQ7
-0.071830164,9.456964735,0.063822852,0.800552715,0.960749805,tRF-33-87R8WP9I1EWJDW
-0.071208031,8.507439847,0.061746709,0.803756196,0.960749805,tRF-18-S3M83004
-0.076963865,7.989956284,0.071212249,0.789579856,0.960749805,tRF-19-9N1EWJI5
-0.077605378,7.612548703,0.071479966,0.789194015,0.960749805,tRF-41-8HM2OSRNLNKSEK51B
0.078357543,7.348699672,0.071778023,0.788765356,0.960749805,tRF-39-EH623K7SIR3DR2I2
0.080428426,7.197539058,0.075320907,0.783741477,0.960749805,tRF-24-S3M8309N0Y
0.079265735,6.130408256,0.06850883,0.793520424,0.960749805,tRF-31-FP18LPMBQ4NKD
0.079341448,6.101810882,0.067523249,0.79497766,0.960749805,tRF-24-9MVH7P59H4
-0.077064247,5.873269091,0.061690683,0.803843429,0.960749805,tRF-17-YRRHQFJ
-0.068011983,9.047704919,0.056893542,0.811474958,0.964080697,tRF-16-9N1EWJ0
-0.074274822,5.963892759,0.058049413,0.809605916,0.964080697,tRF-32-N3R718YKISQI3
0.063416993,14.86640639,0.050450241,0.822281665,0.964432818,tRF-34-6SXMSL73VL4YHE
0.062544739,10.47862323,0.048698315,0.825343983,0.964432818,tRF-18-8R6546D2
0.057790299,10.36917942,0.041577884,0.838426521,0.964432818,tRF-31-PER8YP9LON4VD
0.061486204,8.614957512,0.046065134,0.830057442,0.964432818,tRF-37-EH623K7SIR3DR2M
-0.066070626,8.356575419,0.053037258,0.817860064,0.964432818,tRF-18-9N1EWJDW
0.064377911,7.700313784,0.049210115,0.824443476,0.964432818,tRF-37-9LON4VN1EH6KK8N
0.059113554,7.691904883,0.041710144,0.838173289,0.964432818,tRF-33-PSQP4PW3FJIKW
-0.063156806,7.27447874,0.04648793,0.829291294,0.964432818,tRF-25-MBQ4NKKQBR
0.063860498,6.327962069,0.044746833,0.832470236,0.964432818,tRF-19-D7M4O1J2
-0.063861037,5.928485774,0.042277919,0.837090918,0.964432818,tRF-19-1SS2P4IR
0.06680851,5.849468761,0.045842592,0.830462189,0.964432818,tRF-36-L85DMKYUYRLHR0D
0.042337608,14.86409772,0.022489596,0.880791981,0.965369838,tRF-31-P4R8YP9LON4VD
0.04174213,10.46607412,0.021695116,0.882901058,0.965369838,tRF-18-YSQSD2D2
-0.046183362,8.907527532,0.026164562,0.871499078,0.965369838,tRF-17-9N1EWJM
-0.043335848,7.978271597,0.02259366,0.880518564,0.965369838,tRF-23-79MP9P9MDD
-0.044316566,7.799903135,0.023450375,0.878291696,0.965369838,tRF-32-389MV47P596V5
0.044005086,7.289437034,0.022578382,0.880558664,0.965369838,tRF-38-EH623K7SIR3DR2DV
0.048719832,7.287363435,0.0279141,0.867310932,0.965369838,tRF-19-V47P59I8
-0.04668693,6.851404247,0.024912229,0.874585964,0.965369838,tRF-32-PER8YP9LON4V3
0.047431182,6.819766582,0.025517334,0.873084739,0.965369838,tRF-19-1SS2PMER
-0.046895603,6.808866562,0.025044733,0.874255647,0.965369838,tRF-21-WB86N7O5D
-0.048072125,6.443053293,0.025740601,0.872535447,0.965369838,tRF-34-PNR8YO9LON4VHJ
0.051801045,6.31327466,0.029569459,0.863470766,0.965369838,tRF-22-WE8S68L52
0.060036843,6.250287127,0.039237097,0.842979687,0.965369838,tRF-36-87R8WP9I1EWJQZD
-0.059104807,6.126569933,0.037246987,0.846963051,0.965369838,tRF-23-9LON4VN18
-0.055013123,6.012028241,0.031977233,0.858077635,0.965369838,tRF-21-WE8S68L5D
0.054616398,5.875345303,0.031015116,0.860206668,0.965369838,tRF-38-87R8WP9N1EWJQ7D1
0.047426106,5.868883131,0.022974671,0.879522958,0.965369838,tRF-40-PNR8YP9LON4VN1EH
0.059212387,5.758523335,0.035413731,0.850731346,0.965369838,tRF-19-MPW4PU24
0.039246764,10.2369919,0.019156627,0.889918395,0.968675455,tRF-17-WS72092
-0.034859433,9.422834284,0.014995431,0.902538024,0.968675455,tRF-22-WEKSP1852
0.036586412,8.916953089,0.016418628,0.898041985,0.968675455,tRF-17-8R6Q46J
0.035384245,7.582824307,0.014864821,0.902961291,0.968675455,tRF-22-WD8YQ84V2
0.036974067,6.935364908,0.015622016,0.900533002,0.968675455,tRF-27-XSXMSL73VL3
0.0403837,6.360846156,0.017914459,0.893525216,0.968675455,tRF-19-XSXMSL24
-0.041133178,5.818735992,0.017480413,0.894815412,0.968675455,tRF-16-8Y3DUVD
0.035203845,6.25727973,0.013598946,0.90716553,0.96982253,tRF-34-4R94SX73V2Y81W
-0.034765406,6.176330584,0.013092176,0.90890403,0.96982253,tRF-42-PNR8YP9LON4VN1EH4
-0.03002606,6.656637805,0.010130256,0.91982896,0.978855417,tRF-37-87R8WP9N1EWJQ72
0.02590798,7.345811148,0.007895295,0.92919677,0.986187505,tRF-18-18YKISD8
0.023682348,6.908633235,0.006327738,0.936597483,0.9913984,tRF-22-WEK6PM852
0.021566521,6.688660102,0.005174189,0.942656154,0.995164853,tRF-40-2R1HPSR9O9337KB6
-0.021174752,5.959600479,0.004716653,0.945246014,0.995259031,tRF-16-JMRPFQD
-0.001192533,12.03000162,1.78E-05,0.99663257,0.999084683,tRF-34-PSQP4PW3FJI0E5
-0.014029647,10.56972375,0.002452867,0.960499779,0.999084683,tRF-17-8871K92
-0.00099935,7.714269605,1.18E-05,0.997253539,0.999084683,tRF-17-YSQSD2J
-0.002024196,7.582289321,4.90E-05,0.994416094,0.999084683,tRF-17-KSP1852
-0.007703486,7.543928411,0.000703112,0.978845558,0.999084683,tRF-23-S3M8309NS
0.004874933,7.253597733,0.000278128,0.986694167,0.999084683,tRF-21-VBY9PYKHD
-0.012377009,6.89738951,0.001746676,0.966663515,0.999084683,tRF-21-JOWU1M70E
-0.001275839,6.858753214,1.80E-05,0.996616728,0.999084683,tRF-21-WD8SS46DD
0.009187942,6.843524905,0.000973215,0.97511291,0.999084683,tRF-17-PSQP4P5
-0.0010785,6.726379086,1.38E-05,0.997037973,0.999084683,tRF-34-R9J89O9NF5W8E5
0.014271177,6.725269477,0.002295125,0.961789994,0.999084683,tRF-31-3JVIJMRPFQRDE
-0.001769268,6.420039886,2.90E-05,0.995705049,0.999084683,tRF-18-1SS2P4DX
-0.0096938,6.344297424,0.00101183,0.974624145,0.999084683,tRF-32-87R8WP9I1EWJM
-0.0157322,6.331993077,0.002711725,0.958469547,0.999084683,tRF-35-897PVP9N1QKS3W
0.004634055,6.318649251,0.000238882,0.987668533,0.999084683,tRF-26-9MV47P596VE
0.013117324,6.267879177,0.001880065,0.965414786,0.999084683,tRF-19-18YKISIM
-0.013654659,5.944008522,0.002007252,0.964264838,0.999084683,tRF-36-3IRW18V6XO59KND
-0.005043344,5.897575664,0.000272527,0.986828815,0.999084683,tRF-16-K8QJP1B
0.000374707,5.79361532,1.32E-06,0.999084683,0.999084683,tRF-17-8SPOL52
0.018430447,5.711888213,0.00324462,0.954575813,0.999084683,tRF-39-2VR008R9D9KUMKEV
