"","Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq","Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq","Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq","Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq","Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq"
"tRF-19-XSXMSL24",92.8892632272127,81.6350170703427,66.7292552005282,114.774864587903,113.958695962571,42.0560296849004,63.8146276033255,42.655393786538,51.1418803375079,176.623983408519,97.5595043955581,38.0367729201399,85.0138644170597,33.9496224026406,22.6294871531015,96.3373083329382,154.496385230147,43.5396105212551,60.9219552463014,58.6695659776274,16.3643639164428,118.548957954734,31.227624731921,129.445106817992,127.665609389116,55.0679710080377,132.342450998039,35.5325034978709,106.643671321504,57.634935196251,17.6571055723303,73.968523728899,48.1641630871931,41.337325752483,25.8278723631007,67.6759155913045,134.663298283282,48.4006070280865,64.1022753961859,77.3891653885996,27.2700146831402,39.1154014625436,26.8038717836171,139.310023250661,124.199728580368,63.6165522677345,66.8821166332728
"tRF-20-18YKISQI",592.169053073481,431.49937594324,200.187765601585,258.243445322782,254.21555253189,520.443367350642,290.711081304039,213.27696893269,555.741766334253,241.695977295869,199.183988140931,412.970677418662,369.81031021421,305.546601623766,502.374614798853,218.36456555466,207.090899351048,330.901039961539,354.455012342117,315.91304757184,278.194186579527,254.033481331574,499.641995710736,286.031929581692,231.393917017772,275.339855040189,507.312728825817,325.71461539715,326.596243422106,225.300201221708,508.524640483112,247.633753353271,208.711373377837,293.495012842629,291.48598809785,439.893451343479,352.196318587044,333.426403971262,397.434107456353,213.406486374623,294.126586939584,606.288722669426,558.413995492024,288.570762447797,372.599185741103,247.397703263412,373.42515120244
"tRF-20-40KK5Y93",214.806421212929,174.932179436449,243.085143944781,325.195449665725,420.770569707956,241.822170688177,241.077482057008,315.649914020381,173.882393147527,450.855957648063,256.09369903834,146.713266977683,255.041593251179,248.963897619365,475.219230215131,231.209539999052,555.529555402017,235.113896814778,221.534382713823,374.582613549467,212.736730913756,191.936408117189,378.634949874542,557.449089038772,438.850532275085,253.312666636974,286.741977162418,467.844629388634,566.544503895491,330.090992487619,529.713167169909,199.393411790945,232.793454921433,272.826349966388,225.071459164163,372.217535752175,393.631179597285,252.758725591118,185.896598648939,225.132117494108,485.016689721565,195.577007312718,335.048397295214,398.02863785903,382.153011016516,204.986668418256,345.557602605243
"tRF-20-J9ZH0SR9",17.4167368551024,116.621452957632,147.757636515455,4.78228602449596,0,99.8830705016385,191.443882809977,0,85.2364672291799,13.9439986901463,8.12995869962984,135.845617571928,136.022183067296,16.9748112013203,135.776922918609,6.42248722219588,19.7229427953379,95.7871431467613,143.997348763985,0,5.4547879721476,146.774900324909,113.200139653214,0,7.97910058681973,110.135942016075,93.7425694569444,0,0,146.707107772275,98.8797912050496,6.43204554164339,48.1641630871931,322.431140869368,206.622978904805,0,0,274.27010649249,76.9227304754231,7.03537867169087,17.5307237248758,117.346204387631,120.617423026277,0,0,127.233104535469,117.043704108227
"tRF-20-S3M8309N",162.556210647622,119.536989281573,90.5611320578597,23.9114301224798,87.6605353558241,99.8830705016385,120.538741028504,68.2486300584608,190.929686593363,27.8879973802925,48.7797521977791,152.14709168056,59.5097050919418,90.5323264070417,117.673333196128,38.5349233331753,29.5844141930068,121.910909459514,83.0753935176837,99.2869578082925,152.734063220133,39.5163193182448,93.6828741957629,52.1956075879,27.9268520538691,88.1087536128604,110.285375831699,59.2208391631182,39.991376745564,73.3535538861376,77.6912645182532,48.2403415623254,48.1641630871931,78.5409189297177,125.449665763632,25.3784683467392,113.945867778161,107.556904506859,70.5125029358045,46.9025244779391,27.2700146831402,97.7885036563591,75.9443033869152,29.8521478394273,19.1076505508258,70.6850580752605,55.735097194394
"tRF-20-V47P596V",52.2502105653071,81.6350170703427,57.1965044575956,86.0811484409272,113.958695962571,31.5420222636753,42.5430850688837,51.1864725438456,34.094586891672,37.1839965070567,52.844731547594,10.8676494057543,46.7576254293828,101.848867207922,36.2071794449623,6.42248722219588,59.1688283860137,0,22.1534382713823,49.6434789041462,10.9095759442952,16.9355654221049,113.200139653214,56.371256194932,107.717857922066,99.1223478144679,55.1426879158497,65.14292307943,123.306744965489,26.1976978164777,88.2855278616514,41.808296020682,48.1641630871931,95.0758492307109,62.7248328818159,76.1354050402175,93.2284372730411,43.0227618027435,6.41022753961859,14.0707573433817,56.4878875579333,35.8557846739983,53.6077435672343,29.8521478394273,38.2153011016516,42.4110348451563,111.470194388788
"tRF-20-VBY9PYKH",702.475053155796,510.218856689642,815.050188520737,463.881744376108,771.412711131252,467.873330244517,772.866045418054,921.356505789221,490.962051240076,715.791932760842,552.837191574829,755.301633699921,658.857449232213,678.992448052813,606.470255703119,488.109028886887,571.965341064799,609.554547297572,609.219552463014,640.85218221716,567.29794910335,739.519690098581,687.007744102262,421.740509310232,686.202650466497,1090.34582595915,821.62604994616,580.364223798558,903.138591503988,628.744747595465,808.695435212727,566.020007664618,899.064377627604,648.996014313983,675.214377492489,685.218645361958,807.97978969969,618.452200914438,929.482993244696,534.688779048506,1501.79866576436,674.740675228878,799.648841544578,452.757575564647,1003.15165391836,706.850580752605,847.173477354788
"tRF-21-JOWU1M70E",81.2781053238111,90.3816260421651,85.7947566863934,119.557150612399,96.4265888914065,99.8830705016385,141.810283562946,170.621575146152,81.8270085400127,148.735986028227,101.624483745373,76.0735458402799,59.5097050919418,67.8992448052813,126.725128057368,77.0698466663506,144.634913832478,104.495065251012,99.6904722212204,153.443480249179,147.279275247985,141.129711850874,128.813952019174,139.884228335572,115.696958508886,132.163130419291,55.1426879158497,136.207930075172,136.637203880677,99.5512517026154,91.8169489761175,112.560796978759,160.547210290644,99.2095818059592,66.4145289336874,118.432852284783,165.739444040962,48.4006070280865,64.1022753961859,117.256311194848,181.150811823717,114.086587599086,120.617423026277,89.5564435182818,95.538252754129,21.2055174225782,144.911252705424
"tRF-21-LMK8J7K1B",284.473368633339,67.0573354506386,200.187765601585,66.9520043429434,87.6605353558241,94.6260667910259,92.1766843159147,179.15265390346,85.2364672291799,69.7199934507314,109.754442445003,114.11031876042,110.518023742178,181.064652814083,108.621538334887,12.8449744443918,101.901871109246,148.034675772267,66.4603148141469,76.7217401245896,201.827154969461,124.194146428769,74.1656087383123,50.107783284384,39.8955029340987,88.1087536128604,49.6284191242647,76.9870909120536,86.6479829487221,110.030330829206,113.005475662914,289.442049373953,208.711373377837,161.215570434684,162.346626282347,118.432852284783,113.945867778161,134.446130633574,121.794323252753,100.840427627569,140.245789799007,149.942372273084,160.823230701703,84.581085545044,114.645903304955,113.096092920417,128.190723547106
"tRF-21-MNH5SYNXD",63.8613684687087,128.283598253396,104.860258172259,148.250866759375,149.022910104901,63.0840445273506,63.8146276033255,76.7797088157684,47.7324216483407,120.847988647934,81.2995869962984,76.0735458402799,55.2590118710888,73.5575152057214,90.5179486124059,77.0698466663506,154.496385230147,43.5396105212551,49.8452361106102,153.443480249179,70.9122436379187,90.3230155845595,144.427764385135,98.127742265252,79.7910058681973,66.0815652096453,93.7425694569444,124.363762242548,113.308900779098,136.228028645684,134.19400234971,67.5364781872556,168.574570805176,103.343314381208,132.829057867375,126.892341733696,51.7935762628006,134.446130633574,89.7431855546603,82.0794178363935,70.1228948995034,81.4904197136326,102.748175170532,114.433233384471,66.8767769278903,63.6165522677345,122.617213827667
"tRF-21-R29P4P9L0",69.6669474204095,64.1417991266978,47.663753714663,119.557150612399,52.5963212134945,42.0560296849004,70.9051417814728,76.7797088157684,146.606723634189,88.3119917042597,36.5848141483343,54.3382470287713,46.7576254293828,96.1905968074818,76.940256320545,128.449744443918,118.337656772027,60.9554547297572,33.2301574070735,72.2086965878491,54.547879721476,45.1615077922798,78.0690618298025,62.63472910548,43.8850532275085,143.176724620898,49.6284191242647,76.9870909120536,339.926702337294,68.1140143228421,60.034158945923,212.257502874232,80.2736051453218,49.6047909029796,66.4145289336874,50.7569366934784,51.7935762628006,59.1562974787724,38.4613652377115,401.01658428638,54.5400293662804,29.3365510969077,67.0096794590428,74.6303695985682,19.1076505508258,14.1370116150521,39.0145680360758
"tRF-21-UMX0S75ND",23.2223158068032,67.0573354506386,190.655014858652,23.9114301224798,43.8302676779121,141.939100186539,141.810283562946,34.1243150292304,95.4648432966815,60.4239943239672,28.4548554487045,130.411792869051,89.2645576379127,56.5827040044011,45.2589743062029,12.8449744443918,39.4458855906758,200.282208397774,160.612427467522,18.0521741469623,65.4574556657711,129.839334902804,58.5517963723518,8.351297214064,31.9164023472789,165.203913024113,115.799644623284,35.5325034978709,43.323991474361,172.904805588753,56.5027378314569,45.0243187915037,72.2462446307896,111.610779531704,154.967234178604,0,10.3587152525601,96.8012140561729,121.794323252753,23.4512622389696,7.79143276661148,94.5288868678138,102.748175170532,59.7042956788546,19.1076505508258,127.233104535469,105.896684669349
"tRF-21-V47P596VE",243.834315971433,215.74968797162,114.393008915191,181.726868930846,131.490803033736,141.939100186539,134.719769384798,145.028338874229,143.197264945022,195.215981662048,117.884401144633,70.6397211374027,102.016637300472,231.989086418044,217.243076669774,115.604769999526,115.050499639471,269.945585231782,105.228831789066,230.165220373769,163.643639164428,135.484523376839,390.345309149012,104.3912151758,163.571562029804,176.217507225721,165.428063747549,177.662517489355,356.589775981279,141.46756820898,459.084744880587,125.424888062046,256.87553646503,190.151698461422,162.346626282347,169.189788978261,113.945867778161,166.713201985631,51.2818203169487,105.530680075363,239.586557573303,179.278923369992,169.757854629575,189.063602983039,124.199728580368,155.507127765573,306.543034569167
"tRF-21-VBY9PYKHD",139.333894840819,122.452525605514,166.82313800132,62.1697183184474,201.619231318395,147.196103897151,113.448226850357,196.214811418075,71.5986324725111,199.86398122543,166.664153342412,135.845617571928,182.779808496678,164.089841612763,117.673333196128,96.3373083329382,134.773442434809,139.326753668016,132.920629628294,166.982610859401,92.7313955265091,254.033481331574,117.103592744704,68.898202016028,91.7596567484269,99.1223478144679,126.828182206454,118.441678326236,153.300277524662,104.790791265911,151.85110792204,138.288979145333,200.684012863304,169.48303558518,166.036322334219,126.892341733696,155.380728788402,155.957511534945,96.1534130942789,82.0794178363935,311.657310664459,110.82697081054,201.029038377129,79.6057275718061,171.968854957432,162.575633573099,178.352311022061
"tRF-21-WB0Q37Q5D",191.584105406126,139.945743549159,162.056762629854,57.3874322939515,87.6605353558241,126.168089054701,311.98262383848,179.15265390346,92.0553846075143,116.199989084552,109.754442445003,255.389761035225,119.019410183884,152.773300811883,203.665384377913,77.0698466663506,164.357856627816,278.653507336033,166.150787035367,81.2347836613302,81.8218195822139,242.743104383504,121.007045836194,41.75648607032,131.655159682526,154.190318822506,170.942332539134,71.0650069957418,113.308900779098,204.342042968526,123.599739006312,109.344774207938,305.039699552223,181.884233310925,265.65811573475,160.730299529348,196.815589798642,198.980273337689,211.537508807414,84.4245440602904,13.6350073415701,71.7115693479967,201.029038377129,94.5318014915197,200.630330783671,226.192185840834,167.205291583182
"tRF-21-WB86N7O5D",127.722736937417,75.8039444224611,166.82313800132,71.7342903674393,70.1284282846593,63.0840445273506,155.99131191924,196.214811418075,146.606723634189,148.735986028227,77.2346076464835,108.676494057543,114.768716963031,96.1905968074818,72.4143588899247,57.8023849997629,85.4660854464642,200.282208397774,99.6904722212204,99.2869578082925,87.2766075543615,180.646031169119,81.9725149212926,54.283431891416,55.8537041077381,110.135942016075,104.771107040114,76.9870909120536,89.9805976775191,94.3117121393198,56.5027378314569,115.776819749581,104.355686688918,140.546907558442,92.2424012967881,33.8379577956522,72.5110067679209,139.823975858916,83.3329580150417,77.3891653885996,144.141506182312,153.201989061629,120.617423026277,79.6057275718061,66.8767769278903,106.027587112891,83.602645791591
"tRF-21-WD8S746DD",423.807263474158,285.722559746199,471.871161775164,219.985157126814,289.27976667422,241.822170688177,439.611879045131,665.424143069993,231.843190863369,116.199989084552,138.209297893707,217.352988115085,348.556844109945,463.978172836089,276.079743267838,295.434412221011,338.577184653301,365.732728378543,337.83993363858,176.008697932882,294.55855049597,462.905454870868,191.269201483016,171.201592888312,183.519313496854,253.312666636974,231.599289246569,207.272937070914,159.965506982256,246.258359474891,158.913950150973,189.74534347848,441.50482829927,256.291419665395,321.003556512823,177.649278427174,279.685311819123,494.761760731551,294.870466822455,236.857748613593,379.83234737231,231.432791986717,263.571405872235,243.792540688656,171.968854957432,395.836325221459,339.984092885803
"tRF-21-WD8SS46DD",116.111579034016,128.283598253396,128.69213502959,43.0405742204636,87.6605353558241,73.5980519485757,127.629255206651,102.372945087691,92.0553846075143,88.3119917042597,56.9097108974089,97.8088446517884,148.774262729854,226.330816017604,126.725128057368,51.3798977775671,111.763342506915,174.158442085021,127.382270060448,58.6695659776274,114.550547415099,163.710465747014,89.7794211042728,43.844310373836,59.843254401148,110.135942016075,104.771107040114,47.3766713304945,53.3218356607521,115.269870392502,105.942633433982,80.4005692705424,192.656652348772,37.2035931772347,95.9320973486596,59.2164261423914,124.304583030721,166.713201985631,115.384095713135,89.1147965080844,202.577251931899,94.5288868678138,134.019358918086,59.7042956788546,76.4306022033032,134.301610342995,195.072840180379
"tRF-21-WE8S68L5D",58.0557895170079,34.9864358872897,85.7947566863934,52.6051462694555,70.1284282846593,21.0280148424502,63.8146276033255,102.372945087691,23.8662108241704,65.0719938873493,77.2346076464835,54.3382470287713,21.2534661042649,45.2661632035209,36.2071794449623,51.3798977775671,55.8816712534574,43.5396105212551,44.3068765427646,58.6695659776274,70.9122436379187,56.4518847403497,27.3241716404309,41.75648607032,59.843254401148,44.0543768064302,44.1141503326797,35.5325034978709,43.323991474361,31.4372373797733,52.9713167169908,135.072956374511,120.410407717983,41.337325752483,40.5866565705868,25.3784683467392,72.5110067679209,32.2670713520576,38.4613652377115,51.592776925733,138.297931607354,97.7885036563591,35.7384957114895,49.7535797323788,57.3229516524774,49.4795406526824,39.0145680360758
"tRF-21-WE8SPOL5D",92.8892632272127,104.959307661869,128.69213502959,14.3468580734879,61.3623747490769,63.0840445273506,63.8146276033255,68.2486300584608,44.3229629591735,120.847988647934,60.9746902472238,92.3750199489113,119.019410183884,141.456760011003,90.5179486124059,32.1124361109794,32.8715713255632,121.910909459514,77.5370339498381,49.6434789041462,92.7313955265091,158.065277272979,50.7448901893716,58.459080498448,51.8641538143283,11.0135942016075,71.6854942906046,29.6104195815591,46.656606203158,52.3953956329555,38.8456322591266,135.072956374511,216.738733892369,103.343314381208,11.0690881556146,33.8379577956522,41.4348610102405,80.6676783801441,102.563640633897,72.6989129408057,344.770899922558,107.567354021995,67.0096794590428,84.581085545044,105.092078029542,98.9590813053647,100.323174949909
"tRF-21-WE8SPOX5D",191.584105406126,227.411833267383,481.403912518096,253.461159298286,254.21555253189,152.453107607764,205.624911166271,597.175513011532,231.843190863369,357.895966380421,264.22365773797,287.992709252488,284.79644579715,339.496224026406,362.071794449623,179.829642221485,236.675313544055,78.3712989382592,166.150787035367,315.91304757184,441.837825743955,321.775743019993,245.917544763878,244.275443511372,331.132674353019,154.190318822506,181.970870122304,195.42876923829,336.594087608497,272.456057291368,271.919425813886,440.595119602572,666.270922706171,260.425152240643,210.312674956677,152.270810080435,155.380728788402,193.602428112346,179.486371109321,337.698176241162,709.020381761645,273.807810237805,263.571405872235,149.260739197136,114.645903304955,240.329197455886,289.822505410849
