,Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-21-9N1EWJQ7D,5.20352278492539,18.640675351668,52.5118151584106,0.0,46.6314599144313,16.322133629308,32.6936280119005,13.9779986301561,0.0,23.916464572541,21.0259986473274,14.0501731683843,12.0866370141172,15.5942987243864,9.55401842014751,15.0646272509064,31.1375157244454,0.0,15.1660684495223,12.511155780571,9.27445906717491,0.0,23.2042250252926,1.98560305412224,8.82676805680908,0.0,0.0,11.5364870243362,7.89998617502419,24.6931871496654,16.6618532423966,17.9934709405444,43.1049965875211,32.2189860040725,16.9084576104968,0.0,0.0,52.8692920046525,20.5444273240883,4.34559031223066,13.136375279969,5.51448287017804,17.093651845046,3.88243972512327,32.7332242225859,10.770175230751,26.9905533063428
tRF-21-DRFU8U76B,5.20352278492539,34.9512662843775,96.2716611237528,8.48670698795453,34.9735949358234,36.724800665943,87.1830080317346,41.9339958904684,22.8037458953257,19.1331716580328,10.5129993236637,91.326125594498,52.3754270611745,3.89857468109659,62.1011197309588,15.0646272509064,6.22750314488909,81.8036059029482,50.5535614984076,8.34077052038067,4.63722953358745,113.196868219979,41.7676050455267,1.98560305412224,6.62007604260681,53.781512605042,49.3847113912571,5.76824351216811,3.9499930875121,98.7727485986616,38.8776575655922,2.5704958486492,57.4733287833615,148.207335618733,135.267660883974,0.0,0.0,151.055120013293,109.570279061804,5.79412041630755,0.0,22.0579314807122,25.6404777675691,15.5297589004931,10.911074740862,86.161401846008,128.205128205128
tRF-21-FSXMSL73E,18.2123297472389,16.3105909327095,17.5039383861369,19.8023163052272,69.9471898716469,0.0,32.6936280119005,27.9559972603123,7.60124863177525,43.0496362305739,21.0259986473274,0.0,8.05775800941146,23.3914480865795,33.4390644705163,15.0646272509064,21.7962610071118,49.0821635417689,15.1660684495223,12.511155780571,9.27445906717491,28.2992170549948,13.9225350151756,8.60427990119639,11.0334600710113,26.890756302521,4.48951921738701,23.0729740486724,23.6999585250726,0.0,16.6618532423966,10.2819833945968,14.3683321958404,32.2189860040725,28.1807626841613,6.31584265972766,40.4367165386171,22.6582680019939,82.1777092963534,17.3823612489227,4.92614072998837,0.0,8.54682592252302,7.76487945024653,54.5553737043099,10.770175230751,0.0
tRF-21-J9ZH0SR90,2.6017613924627,37.281350703336,148.783476282163,0.0,0.0,44.8858674805971,141.672388051569,13.9779986301561,22.8037458953257,4.78329291450821,0.0,63.2257792577294,44.317669051763,3.89857468109659,105.094202621623,0.0,0.0,81.8036059029482,65.7196299479298,0.0,0.0,150.929157626639,83.5352100910534,1.32373536941483,0.0,147.899159663866,31.4266345217091,0.0,0.0,98.7727485986616,122.186923777575,0.0,7.18416609792018,167.538727221177,123.99535581031,6.31584265972766,0.0,83.0803160073111,82.1777092963534,0.0,1.64204690999612,36.7632191345203,72.6480203414457,3.88243972512327,0.0,43.080700923004,33.7381916329285
tRF-21-JOWU1M70E,36.4246594944778,72.2326169877135,157.535445475232,70.7225582329544,128.236514764686,77.5301347392131,217.957520079337,279.559972603123,60.809989054202,153.065373264263,87.6083276971976,98.3512121786901,56.4043060658802,46.7828961731591,133.756257882065,60.2585090036256,137.00506918756,196.328654167076,90.9964106971336,141.793098846471,125.205197406861,235.826808791623,153.147885166931,44.3451348753968,63.9940684118658,161.344537815126,44.8951921738701,132.669600779867,80.974858293998,156.390185281214,144.402728100771,89.9673547027222,143.683321958404,154.651132819548,101.450745662981,88.4217972361872,215.662488205958,67.9748040059818,68.4814244136278,72.4265052038444,152.71036262964,64.3356334854105,115.382149954061,69.8839150522188,109.11074740862,32.310525692253,175.438596491228
tRF-21-LI38NJW1B,5.20352278492539,13.980506513751,17.5039383861369,8.48670698795453,11.6578649786078,4.08053340732701,21.7957520079337,13.9779986301561,5.06749908785016,9.56658582901641,14.0173324315516,28.1003463367686,12.0866370141172,7.79714936219318,0.0,10.0430848339376,31.1375157244454,32.7214423611793,5.05535614984076,0.0,18.5489181343498,9.43307235166494,18.5633800202341,5.29494147765932,2.20669201420227,40.3361344537815,8.97903843477402,28.8412175608405,3.9499930875121,16.4621247664436,5.55395108079888,25.704958486492,0.0,19.3313916024435,28.1807626841613,0.0,13.4789055128724,30.2110240026586,0.0,17.3823612489227,26.272750559938,11.0289657403561,21.3670648063076,7.76487945024653,0.0,10.770175230751,6.7476383265857
tRF-21-LMK8J7K1B,127.486308230672,53.5919416360455,367.582706108875,39.6046326104545,116.578649786078,73.4496013318861,141.672388051569,293.537971233279,63.343738598127,71.7493937176231,94.6169939129734,147.526818268035,104.750854122349,124.754389795091,114.64822104177,10.0430848339376,96.5262987457809,278.132260070024,60.6642737980891,70.8965494232357,171.577492742736,207.527591736629,88.1760550961119,15.884824432978,22.0669201420227,107.563025210084,40.4056729564831,74.9871656581854,51.3499101376573,172.852310047658,177.726434585564,231.344626378428,186.788318545925,251.308090831765,247.990711620619,88.4217972361872,148.267960641596,188.818900016616,130.114706385893,62.2867944753062,118.227377519721,84.5554040093967,153.842866605414,66.0014753270955,130.932896890344,172.322803692016,155.195681511471
tRF-21-LNK8KEP1B,13.0088069623135,6.9902532568755,35.0078767722738,2.82890232931818,58.2893248930391,8.16106681465401,0.0,41.9339958904684,5.06749908785016,23.916464572541,21.0259986473274,21.0752597525765,32.2310320376458,11.6957240432898,23.8850460503688,5.0215424169688,9.34125471733363,0.0,20.221424599363,4.17038526019034,27.8233772015247,47.1653617583247,27.8450700303511,2.64747073882966,0.0,26.890756302521,31.4266345217091,11.5364870243362,11.8499792625363,41.155311916109,11.1079021615978,15.4229750918952,14.3683321958404,12.887594401629,33.8169152209935,12.6316853194553,13.4789055128724,15.1055120013293,13.6962848827256,15.9338311448458,29.5568443799302,7.35264382690406,21.3670648063076,7.76487945024653,10.911074740862,21.540350461502,20.2429149797571
tRF-21-MNH5SYNXD,28.6193753170897,102.523714434174,192.543322247506,87.6959722088635,198.183704636333,48.9664008879241,98.0808840357014,125.801987671405,35.4724936149511,124.365615777213,70.0866621577581,98.3512121786901,52.3754270611745,50.6814708542557,95.5401842014751,60.2585090036256,146.346323904894,81.8036059029482,45.4982053485668,141.793098846471,60.2839839366369,150.929157626639,171.711265187165,31.1077811812485,44.1338402840454,80.672268907563,76.3218266955792,121.13311375553,67.1498824877056,214.007621963767,211.050141070357,53.9804128216333,150.867488056324,161.094930020362,202.901491325961,94.7376398959149,67.3945275643618,188.818900016616,95.8739941790789,50.6985536426911,59.1136887598605,45.9540239181504,98.2884981090148,89.2961136778352,76.3775231860338,96.931577076759,148.448043184885
tRF-21-NB8PLML3E,5.20352278492539,27.961013027502,52.5118151584106,19.8023163052272,69.9471898716469,12.241600221981,32.6936280119005,27.9559972603123,5.06749908785016,9.56658582901641,21.0259986473274,0.0,4.02887900470573,15.5942987243864,19.108036840295,15.0646272509064,40.4787704417791,32.7214423611793,10.1107122996815,33.3630820815227,27.8233772015247,28.2992170549948,60.3309850657608,11.9136183247335,13.2401520852136,13.4453781512605,8.97903843477402,5.76824351216811,11.8499792625363,24.6931871496654,61.0934618887877,5.14099169729841,14.3683321958404,70.8817692089595,67.6338304419871,6.31584265972766,107.831244102979,22.6582680019939,6.84814244136278,20.2794214570764,36.1250320199147,1.83816095672601,12.8202388837845,15.5297589004931,10.911074740862,0.0,6.7476383265857
tRF-21-O9XEKJ5R0,2.6017613924627,32.621181865419,0.0,8.48670698795453,0.0,40.8053340732701,76.2851320277678,195.691980822186,400.332427940163,234.381352810902,3.5043331078879,330.179069457031,157.126281183524,0.0,4.77700921007376,371.594138855691,585.385295619574,147.246490625307,106.162479146656,8.34077052038067,46.3722953358745,122.629940571644,0.0,4.6330737929519,0.0,1089.0756302521,94.2799035651272,265.339201559733,7.89998617502419,32.9242495328872,61.0934618887877,2.5704958486492,0.0,6.4437972008145,0.0,6.31584265972766,53.9156220514894,45.3165360039878,6.84814244136278,0.0,1.64204690999612,5.51448287017804,0.0,93.1785534029584,21.822149481724,43.080700923004,6.7476383265857
tRF-21-PS5P4PW3B,10.4070455698508,2.3300844189585,35.0078767722738,5.65780465863636,69.9471898716469,24.483200443962,10.8978760039668,55.9119945206245,12.6687477196254,4.78329291450821,14.0173324315516,0.0,8.05775800941146,3.89857468109659,0.0,15.0646272509064,9.34125471733363,32.7214423611793,20.221424599363,4.17038526019034,4.63722953358745,18.8661447033299,4.64084500505852,1.32373536941483,2.20669201420227,13.4453781512605,8.97903843477402,17.3047305365043,7.89998617502419,24.6931871496654,22.2158043231955,10.2819833945968,14.3683321958404,45.1065804057015,84.5422880524839,0.0,13.4789055128724,22.6582680019939,6.84814244136278,7.24265052038444,8.21023454998062,5.51448287017804,17.093651845046,11.6473191753698,0.0,10.770175230751,6.7476383265857
tRF-21-R29P4P9L0,31.2211367095524,51.261857217087,87.5196919306844,70.7225582329544,69.9471898716469,32.644267258616,108.978760039668,125.801987671405,108.951230388779,90.8825653756559,31.5389979709911,70.2508658419215,44.317669051763,66.275769578642,81.2091565712539,100.430848339376,112.095056608004,114.525048264127,30.3321368990445,66.7261641630454,46.3722953358745,75.4645788133195,92.8169001011704,19.8560305412224,24.273612156225,174.789915966387,40.4056729564831,74.9871656581854,201.449647463117,107.003810981883,94.417168373581,169.652726010847,71.8416609792018,77.325566409774,101.450745662981,37.895055958366,67.3945275643618,83.0803160073111,41.0888546481767,247.698647797148,45.9773134798915,16.5434486105341,64.1011944189227,58.236595876849,21.822149481724,21.540350461502,47.2334682860999
tRF-21-RPM830MME,7.80528417738809,30.2910974464605,43.7598459653422,2.82890232931818,23.3157299572156,16.322133629308,43.5915040158673,41.9339958904684,38.0062431588762,0.0,35.043331078879,21.0752597525765,12.0866370141172,7.79714936219318,38.2160736805901,0.0,9.34125471733363,49.0821635417689,30.3321368990445,25.022311561142,37.0978362686996,18.8661447033299,32.4859150354096,4.6330737929519,6.62007604260681,0.0,8.97903843477402,5.76824351216811,7.89998617502419,74.0795614489962,16.6618532423966,0.0,0.0,12.887594401629,73.2699829788193,31.5792132986383,0.0,22.6582680019939,0.0,5.79412041630755,4.92614072998837,11.0289657403561,25.6404777675691,7.76487945024653,0.0,0.0,20.2429149797571
tRF-21-S3M8309NB,7.80528417738809,30.2910974464605,122.527568702958,22.6312186345454,11.6578649786078,16.322133629308,43.5915040158673,69.8899931507807,58.2762395102769,62.1828078886067,7.00866621577581,77.2759524261137,36.2599110423516,42.8843214920625,33.4390644705163,35.1507969187816,37.3650188693345,98.1643270835378,50.5535614984076,29.1926968213324,9.27445906717491,56.5984341099896,55.6901400607023,5.29494147765932,4.41338402840454,80.672268907563,17.958076869548,98.0601397068579,9.87498271878024,74.0795614489962,55.5395108079888,28.2754543351412,64.6574948812817,115.988349614661,45.0892202946581,18.947527979183,67.3945275643618,52.8692920046525,41.0888546481767,18.8308913529995,21.3466098299496,12.8671266970821,55.5543684963997,31.0595178009861,76.3775231860338,10.770175230751,20.2429149797571
tRF-21-UMX0S75ND,10.4070455698508,53.5919416360455,350.078767722738,14.1445116465909,58.2893248930391,110.174401997829,217.957520079337,55.9119945206245,70.9449872299023,62.1828078886067,24.5303317552153,168.602078020612,84.6064590988204,38.9857468109659,47.7700921007376,10.0430848339376,37.3650188693345,376.296587153562,146.605328345382,16.6815410407613,55.6467544030494,216.960664088294,69.6126750758778,2.64747073882966,17.6535361136182,201.680672268908,94.2799035651272,34.6094610730087,25.6749550688286,271.625058646319,88.8632172927821,35.9869418810889,64.6574948812817,173.982524421991,236.718406546955,0.0,13.4789055128724,135.949608011964,130.114706385893,14.4853010407689,6.5681876399845,53.3066677450544,98.2884981090148,46.5892767014792,21.822149481724,193.863154153518,128.205128205128
tRF-21-V47P596VE,109.273978483433,172.426247002929,210.047260633643,107.498288514091,174.867974679117,110.174401997829,207.05964407537,237.625976712654,106.417480844853,200.898302409345,101.625660128749,91.326125594498,96.6930961129375,159.84156192496,229.29644208354,90.3877635054383,108.981305035559,507.182356598279,96.0517668469744,212.689648269707,139.116886007624,226.393736439958,464.084500505852,33.0933842353707,90.4743725822931,215.126050420168,134.68557652161,173.047305365043,211.324630181897,222.238684346989,722.013640503854,100.249338097319,229.893315133446,296.414671237467,247.990711620619,126.316853194553,148.267960641596,234.135436020604,54.7851395309022,65.18385468346,201.971769929523,101.098852619931,162.389692527937,147.532709554684,141.843971631206,236.943855076522,371.120107962213
tRF-21-V81H93WBE,10.4070455698508,25.6309286085435,17.5039383861369,11.3156093172727,23.3157299572156,20.402667036635,21.7957520079337,13.9779986301561,15.2024972635505,33.4830504015574,14.0173324315516,63.2257792577294,32.2310320376458,7.79714936219318,42.9930828906638,15.0646272509064,12.4550062897782,0.0,40.442849198726,8.34077052038067,0.0,56.5984341099896,46.4084500505852,1.32373536941483,0.0,13.4453781512605,4.48951921738701,17.3047305365043,1.97499654375605,49.3863742993308,11.1079021615978,17.9934709405444,28.7366643916807,96.6569580122174,67.6338304419871,12.6316853194553,40.4367165386171,113.29134000997,13.6962848827256,1.44853010407689,8.21023454998062,20.2197705239862,21.3670648063076,11.6473191753698,65.4664484451718,32.310525692253,60.7287449392713
tRF-21-VBY9PYKHD,62.4422734191047,97.863545596257,306.318921757395,36.7757302811363,268.13089450798,114.254935405156,174.366016063469,321.493968493591,53.2087404224267,205.681595323853,143.677657423404,175.627164604804,173.241797202346,113.058665751801,124.202239461918,75.323136254532,127.663814470226,261.771538889434,121.328547596178,154.304254627042,78.8329020709867,424.488255824922,139.225350151756,21.8416335953447,50.7539163266522,121.008403361345,103.258941999901,115.364870243362,90.8498410127782,164.621247664436,238.819896474352,110.531321491916,179.604152448005,264.195685233394,253.626864157452,94.7376398959149,202.183582693085,219.029924019275,102.722136620442,50.6985536426911,262.72750559938,62.4974725286845,192.303583256768,62.1190356019723,196.399345335516,247.714030307273,215.924426450742
tRF-21-W0K67205D,7.80528417738809,9.320337675834,52.5118151584106,33.9468279518181,11.6578649786078,12.241600221981,76.2851320277678,41.9339958904684,22.8037458953257,23.916464572541,21.0259986473274,42.1505195051529,32.2310320376458,11.6957240432898,28.6620552604425,55.2369665866568,31.1375157244454,0.0,15.1660684495223,12.511155780571,41.7350658022871,94.3307235166494,13.9225350151756,5.95680916236673,11.0334600710113,67.2268907563025,4.48951921738701,11.5364870243362,15.7999723500484,32.9242495328872,27.7697554039944,17.9934709405444,28.7366643916807,6.4437972008145,50.7253728314903,12.6316853194553,40.4367165386171,22.6582680019939,0.0,18.8308913529995,37.7670789299109,12.8671266970821,17.093651845046,11.6473191753698,32.7332242225859,10.770175230751,6.7476383265857
tRF-21-WB08Q2B5D,5.20352278492539,13.980506513751,87.5196919306844,5.65780465863636,34.9735949358234,20.402667036635,54.4893800198341,83.8679917809368,20.2699963514007,4.78329291450821,10.5129993236637,112.401385347074,72.5198220847032,3.89857468109659,42.9930828906638,15.0646272509064,24.9100125795564,65.4428847223586,20.221424599363,12.511155780571,4.63722953358745,47.1653617583247,46.4084500505852,0.661867684707415,2.20669201420227,53.781512605042,53.8742306086441,11.5364870243362,0.0,65.8484990657744,83.3092662119832,2.5704958486492,28.7366643916807,103.100755213032,73.2699829788193,12.6316853194553,13.4789055128724,90.6330720079757,54.7851395309022,5.79412041630755,14.7784221899651,27.5724143508902,38.4607166513536,0.0,21.822149481724,75.391226615257,40.4858299595142
tRF-21-WB0Q37Q5D,85.858125951269,111.844052110008,297.566952564327,33.9468279518181,116.578649786078,97.9328017758481,479.50654417454,293.537971233279,68.4112376859772,119.582322862705,94.6169939129734,330.179069457031,112.80861213176,105.261516389608,214.965414453319,60.2585090036256,155.687578622227,523.543077778868,151.660684495223,75.066934683426,69.5584430038118,405.622111121592,143.866195156814,13.2373536941483,72.8208364686749,188.235294117647,139.175095738997,69.2189221460173,67.1498824877056,321.01143294565,194.388287827961,87.396858854073,272.998311720967,283.527076835838,405.802982651922,120.001010534826,256.099204744575,279.451972024592,225.988700564972,52.147083746768,11.4943283699729,40.4395410479723,192.303583256768,73.7663547773421,229.132569558101,344.645607384032,202.429149797571
tRF-21-WB8647O5D,7.80528417738809,4.660168837917,61.2637843514791,5.65780465863636,0.0,20.402667036635,10.8978760039668,41.9339958904684,7.60124863177525,23.916464572541,7.00866621577581,63.2257792577294,40.2887900470573,27.2900227676761,28.6620552604425,5.0215424169688,18.6825094346673,81.8036059029482,10.1107122996815,25.022311561142,9.27445906717491,28.2992170549948,9.28169001011704,4.6330737929519,11.0334600710113,13.4453781512605,4.48951921738701,0.0,13.8249758062923,8.2310623832218,0.0,15.4229750918952,71.8416609792018,64.437972008145,28.1807626841613,31.5792132986383,67.3945275643618,7.55275600066464,6.84814244136278,10.1397107285382,44.3352665698954,11.0289657403561,21.3670648063076,11.6473191753698,32.7332242225859,21.540350461502,26.9905533063428
tRF-21-WB86N7O5D,57.2387506341793,60.582194892921,306.318921757395,42.4335349397727,93.2629198288625,48.9664008879241,239.75327208727,321.493968493591,108.951230388779,153.065373264263,66.5823290498702,140.501731683843,108.779733127055,66.275769578642,76.4321473611801,45.1938817527192,80.9575408835581,376.296587153562,90.9964106971336,91.7484757241874,74.1956725373993,301.858315253278,97.4577451062289,17.2085598023928,30.8936881988318,134.453781512605,85.3008651303532,74.9871656581854,53.3249066814133,148.159122897992,88.8632172927821,92.5378505513714,93.3941592729624,219.089104827693,140.903813420806,25.2633706389106,94.3523385901065,196.371656017281,89.0258517377161,47.8014934345373,121.511471339713,86.3935649661227,115.382149954061,62.1190356019723,76.3775231860338,161.552628461265,101.214574898785
tRF-21-WB86Q3P9D,5.20352278492539,6.9902532568755,43.7598459653422,0.0,0.0,28.563733851289,21.7957520079337,27.9559972603123,10.1349981757003,0.0,21.0259986473274,14.0501731683843,24.1732740282344,11.6957240432898,14.3310276302213,15.0646272509064,12.4550062897782,16.3607211805896,5.05535614984076,0.0,18.5489181343498,75.4645788133195,13.9225350151756,2.64747073882966,8.82676805680908,40.3361344537815,22.447596086935,11.5364870243362,3.9499930875121,32.9242495328872,0.0,20.5639667891936,35.9208304896009,32.2189860040725,50.7253728314903,12.6316853194553,0.0,37.7637800033232,41.0888546481767,5.79412041630755,16.4204690999612,7.35264382690406,25.6404777675691,7.76487945024653,0.0,10.770175230751,0.0
tRF-21-WD8S746DD,189.928581649777,228.348273057933,866.444950113776,130.129507148636,384.709544294058,187.704536737042,675.668312245943,1090.28389315218,172.294968986906,119.582322862705,119.147325668189,281.003463367686,330.36807838587,319.68312384992,291.397561814499,230.990951180565,320.716411961788,687.150289584765,308.376725140286,162.645025147423,250.410394813723,773.511932836525,227.401405247868,54.273150146008,101.507832653304,309.243697478992,188.559807130254,201.888522925884,94.7998341002903,386.859932011425,249.92779863595,151.659255070303,395.12913538561,399.515426450499,490.345270704406,132.632695854281,363.930448847554,694.853552061147,315.014552302688,146.301540511766,320.199147449244,130.509427927547,252.131364714429,190.23954653104,196.399345335516,603.129812922056,411.605937921727
tRF-21-WD8SS46DD,52.0352278492539,102.523714434174,236.303168212848,25.4601209638636,116.578649786078,57.1274677025781,196.161768071403,167.735983561874,68.4112376859772,90.8825653756559,49.0606635104307,126.451558515459,141.010765164701,155.942987243864,133.756257882065,40.1723393357504,105.867553463114,327.214423611793,116.273191446337,54.2150083824744,97.3818202053365,273.559098198283,106.739435116346,13.8992213788557,33.100380213034,134.453781512605,85.3008651303532,46.1459480973449,31.5999447000968,181.08337243088,166.618532423966,64.2623962162301,172.419986350084,57.9941748073305,146.539965957639,44.2108986180936,161.746866154468,234.135436020604,123.26656394453,55.0441439549217,170.772878639597,53.3066677450544,128.202388837845,46.5892767014792,87.2885979268958,204.633329384269,236.167341430499
tRF-21-WD8YQ84VD,15.6105683547762,2.3300844189585,26.2559075792053,5.65780465863636,23.3157299572156,8.16106681465401,0.0,55.9119945206245,7.60124863177525,4.78329291450821,14.0173324315516,21.0752597525765,4.02887900470573,11.6957240432898,9.55401842014751,20.0861696678752,28.0237641520009,49.0821635417689,10.1107122996815,4.17038526019034,4.63722953358745,28.2992170549948,37.1267600404682,3.30933842353707,13.2401520852136,40.3361344537815,35.9161537390961,5.76824351216811,11.8499792625363,24.6931871496654,33.3237064847933,17.9934709405444,28.7366643916807,19.3313916024435,11.2723050736645,12.6316853194553,40.4367165386171,0.0,20.5444273240883,11.5882408326151,22.9886567399457,1.83816095672601,8.54682592252302,7.76487945024653,10.911074740862,43.080700923004,13.4952766531714
tRF-21-WE884U1DD,10.4070455698508,16.3105909327095,113.77559950989,14.1445116465909,0.0,24.483200443962,98.0808840357014,111.823989041249,7.60124863177525,14.3498787435246,24.5303317552153,14.0501731683843,20.1443950235287,19.492873405483,19.108036840295,10.0430848339376,28.0237641520009,65.4428847223586,45.4982053485668,25.022311561142,9.27445906717491,132.063012923309,32.4859150354096,9.2661475859038,15.4468440994159,26.890756302521,31.4266345217091,0.0,13.8249758062923,82.310623832218,44.431608646391,20.5639667891936,86.2099931750422,64.437972008145,95.8145931261484,25.2633706389106,13.4789055128724,22.6582680019939,47.9369970895395,15.9338311448458,45.9773134798915,14.7052876538081,34.1873036900921,7.76487945024653,43.6442989634479,43.080700923004,47.2334682860999
tRF-21-WE8S68L5D,26.017613924627,27.961013027502,157.535445475232,31.1179256225,93.2629198288625,16.322133629308,98.0808840357014,167.735983561874,17.7362468074756,66.9661008031149,66.5823290498702,70.2508658419215,20.1443950235287,31.1885974487727,38.2160736805901,40.1723393357504,52.9337767315572,81.8036059029482,40.442849198726,54.2150083824744,60.2839839366369,94.3307235166494,32.4859150354096,13.2373536941483,33.100380213034,53.781512605042,35.9161537390961,34.6094610730087,25.6749550688286,49.3863742993308,83.3092662119832,107.960825643267,107.762491468803,64.437972008145,61.9976779051548,18.947527979183,94.3523385901065,45.3165360039878,41.0888546481767,31.8676622896915,116.585330609725,55.1448287017804,34.1873036900921,38.8243972512327,65.4664484451718,75.391226615257,47.2334682860999
tRF-21-WE8SPOL5D,41.6281822794032,83.883039082506,236.303168212848,8.48670698795453,81.6050548502547,48.9664008879241,98.0808840357014,111.823989041249,32.9387440710261,124.365615777213,52.5649966183186,119.426471931267,112.80861213176,97.4643670274148,95.5401842014751,25.107712084844,31.1375157244454,229.050096528255,70.7749860977706,45.8742378620937,78.8329020709867,264.126025846618,60.3309850657608,18.5322951718076,28.6869961846295,13.4453781512605,58.3637498260311,28.8412175608405,27.6499516125847,82.310623832218,61.0934618887877,107.960825643267,193.972484643845,161.094930020362,16.9084576104968,25.2633706389106,53.9156220514894,113.29134000997,109.570279061804,44.9044332263835,290.642303069314,60.6593115719585,64.1011944189227,66.0014753270955,120.021822149482,150.782453230514,121.457489878543
tRF-21-WE8SPOX5D,85.858125951269,181.746584678763,883.948888499912,149.931823453863,338.078084379627,118.335468812483,316.038404115038,978.459904110929,172.294968986906,368.313554417132,227.781652012714,372.329588962184,269.934893315284,233.914480865795,382.160736805901,140.603187675126,224.190113216007,147.246490625307,151.660684495223,291.926968213324,375.615592220584,537.685124044901,292.373235318687,77.4385191107675,183.155437178788,188.235294117647,148.154134173771,190.352035901548,199.474650919361,428.015243927534,427.654233221514,352.157931264941,596.285786127375,405.959223651313,321.260694599439,113.685167875098,202.183582693085,271.899216023927,191.747988358158,208.588334987072,597.705075238589,154.405520364985,252.131364714429,116.473191753698,130.932896890344,366.185957845534,350.877192982456
tRF-21-WEKSP185D,26.017613924627,11.6504220947925,78.767722737616,11.3156093172727,116.578649786078,4.08053340732701,76.2851320277678,559.119945206245,25.3374954392508,14.3498787435246,28.0346648631032,35.1254329209608,28.2021530329401,42.8843214920625,42.9930828906638,25.107712084844,49.8200251591127,81.8036059029482,35.3874930488853,62.555778902855,143.754115541211,94.3307235166494,27.8450700303511,1.98560305412224,39.7204562556409,53.781512605042,22.447596086935,28.8412175608405,13.8249758062923,49.3863742993308,27.7697554039944,30.8459501837905,50.2891626854413,38.662783204887,39.4530677578258,31.5792132986383,0.0,15.1055120013293,41.0888546481767,26.073541873384,8.21023454998062,16.5434486105341,25.6404777675691,31.0595178009861,87.2885979268958,53.850876153755,33.7381916329285
tRF-21-WEKSPM85D,114.477501268359,198.057175611472,892.700857692981,62.2358512449999,303.104489443803,220.348803995658,468.608668170574,615.03193972687,136.822475371954,200.898302409345,185.729654718059,330.179069457031,326.339199381164,187.131584692636,277.066534184278,105.452390756345,174.370088056894,785.314616668303,237.601739042516,208.519263009517,347.792215019059,575.417413451561,250.60563027316,27.7984427577114,88.2676805680908,174.789915966387,246.923556956286,138.437844292035,100.724823731558,469.170555843643,255.481749716748,215.921651286533,344.839972700169,347.965048843983,332.532999673103,170.527751812647,310.014826796064,453.165360039879,260.229412771786,143.404480303612,298.852537619295,191.168739499506,273.498429520737,163.062468455177,229.132569558101,473.887710153044,296.896086369771
