"","Ester_24h_CNT_F_S_S5_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_S_S6_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq","Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_S_S17_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_S_S18_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq","Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq","Ester_24h_LPS_F_S_S7_R1_001.flexbar_q.fastq","Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_S_S19_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_S_S20_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq","Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq","Ester_24h_PS_F_S_S8_R1_001.flexbar_q.fastq","Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_S_S1_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_S_S2_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq","Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_S_S13_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_S_S14_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq","Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_S_S3_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_S_S4_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq","Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_S_S15_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_S_S16_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq","Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_S_S10_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_S_S9_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq","Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_S_S21_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_S_S22_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq","Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_S_S11_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_S_S12_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq","Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_S_S23_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_S_S24_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq","Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq"
"tRF-18-W3FJHPW",10.2096031527255,0,7.00108516820107,17.5783996624947,5.68488672863193,11.6937181346181,16.3532297628782,10.9415175884895,28.0839710735098,12.7097425260359,9.61307378034126,3.51118664063707,7.04528001465418,4.03789157453544,3.90486194360598,4.79021263753898,20.166575917075,9.37359396090586,16.4462864285244,0,16.7274430430564,0,28.4177023340406,4.65425841373565,0.663446738495834,6.62981960260861,40.501680819754,4.4987291090267,23.1259322641444,1.99506819143078,8.26617069642488,5.57398065828712,5.16198302739981,0,19.4152137615035,0,0,54.0869447637077,22.7186671715259,6.8683205582571,0,13.1623326944118,1.84046482779691,4.28452685969888,7.79672381665224,21.8823168997133,0,20.2949533216074
"tRF-18-W3FJI0V",5.10480157636273,0,2.33369505606702,0,2.84244336431597,11.6937181346181,0,0,14.0419855367549,2.54194850520718,24.0326844508532,7.02237328127414,7.04528001465418,0,0,4.79021263753898,5.04164397926876,12.4981252812078,0,15.1984923095629,16.7274430430564,13.9459640380074,0,9.30851682747129,3.980680430975,4.41987973507241,0,4.4987291090267,5.7814830660361,1.99506819143078,0,0,5.16198302739981,0,0,5.65758059223554,6.32555079733568,0,7.57288905717531,0,1.45731169711234,6.58116634720588,5.52139448339073,0,0,0,10.8149029362461,6.76498444053579
"tRF-18-W3FJIKW",5.10480157636273,0,7.00108516820107,26.3675994937421,19.8971035502118,35.0811544038542,0,21.883035176979,14.0419855367549,5.08389701041436,9.61307378034126,7.02237328127414,7.04528001465418,4.03789157453544,7.80972388721197,4.79021263753898,0,15.6226566015098,0,0,25.0911645645847,32.5405827553506,0,13.9627752412069,5.9710206464625,0,27.0011205465027,0,28.9074153301805,5.98520457429235,8.26617069642488,72.4617485577325,7.74297454109971,21.6054272833336,19.4152137615035,28.2879029611777,25.3022031893427,13.5217361909269,7.57288905717531,27.4732822330284,1.45731169711234,26.3246653888235,1.84046482779691,17.1381074387955,15.5934476333045,21.8823168997133,10.8149029362461,0
"tRF-18-W631QJDK",25.5240078818136,0,2.33369505606702,17.5783996624947,0,0,4.08830744071954,0,14.0419855367549,0,0,3.51118664063707,0,4.03789157453544,0,0,0,3.12453132030195,0,0,0,4.6486546793358,0,27.9255504824139,0,2.2099398675362,27.0011205465027,4.4987291090267,0,0,8.26617069642488,27.8699032914356,5.16198302739981,0,0,0,0,0,7.57288905717531,0,2.91462339422467,4.93587476040441,1.84046482779691,0,0,0,0,6.76498444053579
"tRF-18-W7WK6WDY",0,0,0,0,2.84244336431597,0,0,0,0,0,0,0,0,4.03789157453544,0,0,0,0,0,0,8.36372152152822,0,0,0,0,0,13.5005602732513,0,0,3.99013638286157,8.26617069642488,5.57398065828712,5.16198302739981,0,0,0,0,0,0,13.7366411165142,1.45731169711234,1.64529158680147,1.84046482779691,4.28452685969888,0,0,0,0
"tRF-18-W96KM80E",0,10.4176161889756,0,52.7351989874842,34.1093203717916,11.6937181346181,24.5298446443173,65.6491055309371,14.0419855367549,20.3355880416575,24.0326844508532,0,35.2264000732709,24.2273494472126,0,38.3217011003118,20.166575917075,24.9962505624156,49.3388592855733,20.2646564127505,12.5455822822923,18.5946187173432,18.9451348893604,9.30851682747129,4.64412716947083,2.2099398675362,40.501680819754,4.4987291090267,46.2518645282888,5.98520457429235,115.726389749948,44.5918452662969,25.809915136999,57.6144727555562,168.26518593303,152.75467599036,12.6511015946714,54.0869447637077,90.8746686861037,329.67938679634,0,1.64529158680147,11.0427889667815,17.1381074387955,15.5934476333045,43.7646337994267,54.0745146812307,33.8249222026789
"tRF-18-W9RKM80E",10.2096031527255,7.81321214173167,21.0032555046032,114.259597806216,36.9517637361076,35.0811544038542,65.4129190515127,109.415175884895,84.2519132205294,15.2516910312431,24.0326844508532,10.5335599219112,49.3169601025793,40.3789157453544,3.90486194360598,47.9021263753898,20.166575917075,34.3698445233215,131.570291428196,86.1247897541897,12.5455822822923,23.243273396679,151.561079114883,23.2712920686782,3.980680430975,8.83975947014482,94.5039219127594,35.9898328722136,11.5629661320722,15.9605455314463,148.791072535648,66.8877678994454,25.809915136999,57.6144727555562,213.567351376539,231.960804281657,18.976652392007,67.6086809546346,98.4475577432791,364.020989587626,8.74387018267402,4.93587476040441,12.8832537945784,34.2762148775911,19.4918095416306,109.411584498567,97.3341264262153,47.3548910837505
"tRF-18-WB0Q37DW",5.10480157636273,2.60440404724389,11.6684752803351,26.3675994937421,2.84244336431597,11.6937181346181,8.17661488143908,10.9415175884895,28.0839710735098,5.08389701041436,4.80653689017063,3.51118664063707,7.04528001465418,12.1136747236063,11.714585830818,23.9510631876949,15.1249319378063,24.9962505624156,98.6777185711466,25.3308205159382,0,9.2973093586716,66.3079721127614,13.9627752412069,2.65378695398333,17.6795189402896,13.5005602732513,13.4961873270801,0,3.99013638286157,41.3308534821244,16.7219419748613,12.9049575684995,7.20180909444452,45.3021654435082,73.548547699062,12.6511015946714,0,7.57288905717531,13.7366411165142,11.6584935768987,4.93587476040441,16.5641834501722,17.1381074387955,11.6950857249784,32.82347534957,21.6298058724923,20.2949533216074
"tRF-18-WE8SPO0M",20.4192063054509,5.20880809448778,0,26.3675994937421,0,0,0,10.9415175884895,14.0419855367549,12.7097425260359,0,3.51118664063707,0,0,3.90486194360598,19.1608505501559,0,3.12453132030195,16.4462864285244,5.06616410318763,16.7274430430564,0,9.4725674446802,4.65425841373565,2.65378695398333,6.62981960260861,13.5005602732513,4.4987291090267,0,1.99506819143078,0,22.2959226331485,5.16198302739981,0,19.4152137615035,22.6303223689421,0,0,7.57288905717531,6.8683205582571,7.28655848556168,27.969956975625,0,8.56905371939777,0,10.9411584498567,0,20.2949533216074
"tRF-18-WE8SPODM",5.10480157636273,0,2.33369505606702,8.78919983124736,2.84244336431597,0,8.17661488143908,0,0,2.54194850520718,0,0,7.04528001465418,8.07578314907088,0,0,0,3.12453132030195,16.4462864285244,0,4.18186076076411,0,0,0,0.663446738495834,0,0,0,17.3444491981083,1.99506819143078,0,5.57398065828712,5.16198302739981,7.20180909444452,0,16.9727417767066,0,0,0,6.8683205582571,2.91462339422467,4.93587476040441,0,0,0,0,0,0
