Trfs,Ester_24h_CNT_F_T_S29_R1_001.flexbar_q.fastq,Ester_24h_CNT_F_T_S30_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S41_R1_001.flexbar_q.fastq,Ester_24h_CNT_M_T_S42_R1_001.flexbar_q.fastq,Ester_24h_LPS_F_T_S31_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S43_R1_001.flexbar_q.fastq,Ester_24h_LPS_M_T_S44_R1_001.flexbar_q.fastq,Ester_24h_PS_F_T_S32_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S25_R1_001.flexbar_q.fastq,Ester_4h_CNT_F_T_S26_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S37_R1_001.flexbar_q.fastq,Ester_4h_CNT_M_T_S38_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S27_R1_001.flexbar_q.fastq,Ester_4h_LPS_F_T_S28_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S39_R1_001.flexbar_q.fastq,Ester_4h_LPS_M_T_S40_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S33_R1_001.flexbar_q.fastq,Ester_7d_CNT_F_T_S34_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S45_R1_001.flexbar_q.fastq,Ester_7d_CNT_M_T_S46_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S35_R1_001.flexbar_q.fastq,Ester_7d_LPS_F_T_S36_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S47_R1_001.flexbar_q.fastq,Ester_7d_LPS_M_T_S48_R1_001.flexbar_q.fastq
tRF-16-8871K9D,-0.5942570531946847,1.420462389203519,-0.7924689336118543,-0.033736402396979975,-1.0212990714350807,0.5226299898551343,1.1323607787716004,-0.6336916971916544,1.359784387376449,-0.9835677618111927,0.049390532579956486,-0.42560715814521266,0.3417702561201986,-1.158635369702698,1.185324719581991,-0.36845960599949296,0.6958523098154674,1.0074853203868834,-1.00991443257246,-0.6934231976298915,-0.2289749893511105,-0.2739455273578747,1.4232238392932532,-0.9203033225842697
tRF-16-8S68L5D,-1.0774444245251804,0.9095964533723102,-0.6223554680968438,0.7902034392497137,-0.931538092238946,1.1386010761340393,0.5345855946770246,-0.7416485785721184,1.4966971171370655,-0.5411825135663736,-0.4052481722044789,-0.5502664313662137,0.4313487171207018,-0.6407981790842343,1.1959124873652052,-0.986463025401673,0.6024559387407498,0.676445863591926,-1.464579050456038,0.18567724812336364,1.495032780879288,-0.43958104278508325,-0.6133304985868729,-0.4421212395073317
tRF-16-8SPOL5D,0.8753054246512937,0.7223846136601829,-1.2655859292242595,-0.3321041090872169,1.086860218620039,0.44342758100869945,-0.29016154712340275,-1.2401262525053356,-0.5,-0.5,-0.5,1.5,0.7750782721995968,-1.4016419080051983,-0.031944657639462366,0.6585082934450655,-0.5,1.5,-0.5,-0.5,-1.451824665068838,0.7352438796824105,0.5760948557957856,0.1404859295906418
tRF-16-8Y3DUVD,-0.5376666055156953,1.4989559449179954,-0.44896581647084677,-0.5123235229314529,-0.10684855439397391,0.46380629477160784,0.9855137614773798,-1.3424715018550135,-0.1858314119382356,1.4652626277641145,-0.6397156079129395,-0.6397156079129395,-0.4871214127831646,-1.1356283261356583,1.091019891322758,0.5317298475960646,1.138083627518133,0.37723074700424,-1.2128350609944802,-0.30247931352789376,-0.6160571978594763,0.4721595051274984,1.1644655871293723,-1.0205678943973948
tRF-16-9N1EWJ0,-0.10877078652850888,1.321129713268967,-1.1101031247973292,-0.10225580194312948,-1.0259474010654335,1.1756533192549004,0.45148593943051407,-0.6011918576199814,1.24671124865292,-0.9188051516019816,0.3593761746363701,-0.6872822716873077,0.3918001636298076,0.15284637078081742,-1.428785695258216,0.8841391608475924,0.3642065249826681,1.1883242077630134,-1.1298635467588083,-0.422667185986873,-0.2975281751955625,-0.8993530923270342,-0.2341392771221416,1.4310205446447373
tRF-16-I26WRND,-0.9922949512187008,-0.24596340093276675,1.38991152598102,-0.15165317382955193,0.06337129561046274,0.7287698995203221,0.641025028675066,-1.4331662238058505,0.06861437856129478,-0.060413456820901046,1.2189303346805322,-1.2271312564209262,1.3160741282195025,0.11028554147090802,-0.3678285392677332,-1.0585311304226772,-0.04477430811987228,1.4274049428615279,-0.7396715701402901,-0.6429590646013659,-0.7599772923200416,0.7783604703640667,0.9438090727602939,-0.962192250804319
tRF-16-I7L7P50,-0.8746631585897866,0.7760558513928063,-0.8528714884910066,0.9514787956879861,-0.7114779686973521,-0.8899489254932449,1.258701417108288,0.3427254770823089,0.2806448809607754,-1.2821076251044055,-0.12215492352546702,1.123617667669097,-0.6701619210034302,0.47449885895107424,-0.9760846238865937,1.1717476859389515,1.139953614036168,0.4976422013302246,-1.0554389544695968,-0.5821568608967963,-0.2860538216853959,1.3269529309845185,-1.0752619788890163,0.03436286958989216
tRF-16-I958M80,-0.5822393998792972,1.3686490317959148,0.09596644975886649,-0.8823760816754836,-0.5921494768639447,1.4954031806576624,-0.5025910433461892,-0.400662660447528,-0.9337473327316218,0.4134728657433614,1.2145515427463007,-0.6942770757580401,1.4895535861637397,-0.5531941452201813,-0.6038665848301045,-0.3324928561134539,0.7255676776360702,0.9784504345831908,-1.031379383711658,-0.6726387285076032,-0.811251984701061,1.3448378274512576,0.17531821249457297,-0.7089040552447697
tRF-16-J81H93E,0.20046548935015784,-0.76758547476563,1.3347054601811021,-0.76758547476563,-0.4959569564311638,1.49144124005314,-0.6283852536981238,-0.36709902992385224,0.7488392705035088,-0.5484078792684346,0.9289592588027152,-1.1293906500377895,-0.2665496703581433,-1.1809873194299443,0.23054513972153173,1.2169918500665564,1.029974440205695,0.6836547235941053,-0.8986859081138632,-0.8149432556859366,-1.1139869766831374,1.315082982476378,-0.03210107744192915,-0.16899492835131197
tRF-16-JMRPFQD,-0.1312888947157458,0.3138357178473636,-1.288689107347734,1.1061422842161166,-0.9165355048547816,1.42299350318378,-0.1949095932963116,-0.31154840503268694,1.469090429013745,-0.7753107292500995,-0.34774090446936406,-0.3460387952942815,0.5741388624003844,0.909257373360495,-1.3513633537010465,-0.13203288205983219,0.6713797009079315,0.8976574918882374,-1.2907406169961881,-0.2782965757999805,1.0246527735021747,-1.272286134888878,0.5115753323621329,-0.2639419709754292
